"SegNum","WellNum","time_days","pump_factor","Qs","frac_depletion","depletion_m3d"
130,250,258,1.5,0,0.029,0
130,250,3543,1.5,0.0467948,0.022,0.0010295
130,250,18143,1.5,0.4573662,0.017,0.0077752
166,250,258,0.5,0,0.065,0
166,250,3543,0.5,0.0076194,0.05,0.000381
166,250,18143,0.5,0.1267215,0.039,0.0049421
166,250,258,1,0,0.065,0
166,250,3543,1,0.0152387,0.05,0.0007619
166,250,18143,1,0.253443,0.039,0.0098843
166,250,258,1.5,0,0.065,0
166,250,3543,1.5,0.0228581,0.05,0.0011429
166,250,18143,1.5,0.3801645,0.039,0.0148264
167,250,258,0.5,0,0.124,0
167,250,3543,0.5,0.0048218,0.095,0.0004581
167,250,18143,0.5,0.1129294,0.075,0.0084697
167,250,258,1,0,0.124,0
167,250,3543,1,0.0096436,0.095,0.0009161
167,250,18143,1,0.2258587,0.075,0.0169394
167,250,258,1.5,0,0.124,0
167,250,3543,1.5,0.0144655,0.095,0.0013742
167,250,18143,1.5,0.3387881,0.075,0.0254091
290,250,258,0.5,0,0.091,0
290,250,3543,0.5,0.0658226,0.07,0.0046076
290,250,18143,0.5,0.2264095,0.055,0.0124525
290,250,258,1,0,0.091,0
290,250,3543,1,0.1316452,0.07,0.0092152
290,250,18143,1,0.4528189,0.055,0.024905
290,250,258,1.5,0,0.091,0
290,250,3543,1.5,0.1974678,0.07,0.0138227
290,250,18143,1.5,0.6792284,0.055,0.0373576
291,250,258,0.5,4.2e-06,0.227,9e-07
291,250,3543,0.5,0.1159669,0.174,0.0201782
291,250,18143,0.5,0.2682701,0.137,0.036753
291,250,258,1,8.3e-06,0.227,1.9e-06
291,250,3543,1,0.2319337,0.174,0.0403565
291,250,18143,1,0.5365402,0.137,0.073506
291,250,258,1.5,1.25e-05,0.227,2.8e-06
291,250,3543,1.5,0.3479006,0.174,0.0605347
291,250,18143,1.5,0.8048103,0.137,0.110259
294,250,258,0.5,0,0.011,0
294,250,258,1,0,0.011,0
294,250,258,1.5,0,0.011,0
335,250,258,0.5,0,0.364,0
335,250,3543,0.5,0.0202872,0.279,0.0056601
335,250,18143,0.5,0.1634205,0.22,0.0359525
335,250,258,1,0,0.364,0
335,250,3543,1,0.0405743,0.279,0.0113202
335,250,18143,1,0.3268409,0.22,0.071905
335,250,258,1.5,0,0.364,0
335,250,3543,1.5,0.0608615,0.279,0.0169804
335,250,18143,1.5,0.4902614,0.22,0.1078575
131,250,3543,0.5,0.0372778,0.176,0.0065609
131,250,18143,0.5,0.192737,0.139,0.0267904
131,250,3543,1,0.0745556,0.176,0.0131218
131,250,18143,1,0.385474,0.139,0.0535809
131,250,3543,1.5,0.1118333,0.176,0.0196827
131,250,18143,1.5,0.578211,0.139,0.0803713
156,250,3543,0.5,0.0281155,0.065,0.0018275
156,250,18143,0.5,0.1783993,0.052,0.0092768
156,250,3543,1,0.0562311,0.065,0.003655
156,250,18143,1,0.3567987,0.052,0.0185535
156,250,3543,1.5,0.0843466,0.065,0.0054825
156,250,18143,1.5,0.535198,0.052,0.0278303
153,250,18143,0.5,0.0102709,0.016,0.0001643
153,250,18143,1,0.0205419,0.016,0.0003287
153,250,18143,1.5,0.0308128,0.016,0.000493
155,250,18143,0.5,0.0489288,0.02,0.0009786
155,250,18143,1,0.0978575,0.02,0.0019572
155,250,18143,1.5,0.1467863,0.02,0.0029357
157,250,18143,0.5,0.059329,0.02,0.0011866
157,250,18143,1,0.118658,0.02,0.0023732
157,250,18143,1.5,0.177987,0.02,0.0035597
158,250,18143,0.5,0.0396903,0.019,0.0007541
158,250,18143,1,0.0793807,0.019,0.0015082
158,250,18143,1.5,0.119071,0.019,0.0022623
168,250,18143,0.5,0.0173635,0.021,0.0003646
168,250,18143,1,0.0347269,0.021,0.0007293
168,250,18143,1.5,0.0520904,0.021,0.0010939
169,250,18143,0.5,0.0005508,0.024,1.32e-05
169,250,18143,1,0.0011015,0.024,2.64e-05
169,250,18143,1.5,0.0016523,0.024,3.97e-05
191,250,18143,0.5,0.012483,0.013,0.0001623
191,250,18143,1,0.024966,0.013,0.0003246
191,250,18143,1.5,0.037449,0.013,0.0004868
192,250,18143,0.5,0.0085737,0.021,0.00018
192,250,18143,1,0.0171473,0.021,0.0003601
192,250,18143,1.5,0.025721,0.021,0.0005401
276,250,18143,0.5,0.0120555,0.035,0.0004219
276,250,18143,1,0.024111,0.035,0.0008439
276,250,18143,1.5,0.0361665,0.035,0.0012658
277,250,18143,0.5,0.0094648,0.02,0.0001893
277,250,18143,1,0.0189295,0.02,0.0003786
277,250,18143,1.5,0.0283943,0.02,0.0005679
129,251,258,0.5,0,0.02,0
129,251,3543,0.5,0.0006677,0.018,1.2e-05
129,251,18143,0.5,0.0699022,0.018,0.0012582
129,251,258,1,0,0.02,0
129,251,3543,1,0.0013355,0.018,2.4e-05
129,251,18143,1,0.1398045,0.018,0.0025165
129,251,258,1.5,0,0.02,0
129,251,3543,1.5,0.0020032,0.018,3.61e-05
129,251,18143,1.5,0.2097067,0.018,0.0037747
167,251,258,0.5,0,0.018,0
167,251,3543,0.5,7.03e-05,0.016,1.1e-06
167,251,18143,0.5,0.0414745,0.016,0.0006636
167,251,258,1,0,0.018,0
167,251,3543,1,0.0001406,0.016,2.2e-06
167,251,18143,1,0.0829491,0.016,0.0013272
167,251,258,1.5,0,0.018,0
167,251,3543,1.5,0.0002108,0.016,3.4e-06
167,251,18143,1.5,0.1244236,0.016,0.0019908
290,251,258,0.5,0.1533564,0.189,0.0289844
290,251,3543,0.5,0.3541286,0.168,0.0594936
290,251,18143,0.5,0.4028625,0.166,0.0668752
290,251,258,1,0.3067128,0.189,0.0579687
290,251,3543,1,0.7082572,0.168,0.1189872
290,251,18143,1,0.805725,0.166,0.1337503
290,251,258,1.5,0.4600691,0.189,0.0869531
290,251,3543,1.5,1.0623858,0.168,0.1784808
290,251,18143,1.5,1.2085874,0.166,0.2006255
291,251,258,0.5,0.3169133,0.735,0.2329313
291,251,3543,0.5,0.4673489,0.654,0.3056462
291,251,18143,0.5,0.5005531,0.646,0.3233573
291,251,258,1,0.6338267,0.735,0.4658626
291,251,3543,1,0.9346978,0.654,0.6112924
291,251,18143,1,1.0011062,0.646,0.6467146
291,251,258,1.5,0.95074,0.735,0.6987939
291,251,3543,1.5,1.4020468,0.654,0.9169386
291,251,18143,1.5,1.5016593,0.646,0.9700719
335,251,258,0.5,0,0.038,0
335,251,3543,0.5,0.0005721,0.033,1.89e-05
335,251,18143,0.5,0.0673955,0.033,0.0022241
335,251,258,1,0,0.038,0
335,251,3543,1,0.0011443,0.033,3.78e-05
335,251,18143,1,0.134791,0.033,0.0044481
335,251,258,1.5,0,0.038,0
335,251,3543,1.5,0.0017164,0.033,5.66e-05
335,251,18143,1.5,0.2021865,0.033,0.0066722
131,251,3543,0.5,0.0666238,0.11,0.0073286
131,251,18143,0.5,0.2272068,0.109,0.0247655
131,251,3543,1,0.1332476,0.11,0.0146572
131,251,18143,1,0.4544136,0.109,0.0495311
131,251,3543,1.5,0.1998714,0.11,0.0219859
131,251,18143,1.5,0.6816204,0.109,0.0742966
276,251,18143,0.5,0.011319,0.012,0.0001358
276,251,18143,1,0.022638,0.012,0.0002717
276,251,18143,1.5,0.0339571,0.012,0.0004075
131,252,258,0.5,0.341993,0.742,0.2537588
131,252,3543,0.5,0.4853535,0.722,0.3504253
131,252,18143,0.5,0.5167161,0.722,0.3730691
131,252,258,1,0.683986,0.742,0.5075176
131,252,3543,1,0.9707071,0.722,0.7008505
131,252,18143,1,1.0334323,0.722,0.7461381
131,252,258,1.5,1.025979,0.742,0.7612764
131,252,3543,1.5,1.4560606,0.722,1.0512758
131,252,18143,1.5,1.5501484,0.722,1.1192072
276,252,258,0.5,0,0.015,0
276,252,3543,0.5,7.56e-05,0.015,1.1e-06
276,252,18143,0.5,0.0421755,0.015,0.0006326
276,252,258,1,0,0.015,0
276,252,3543,1,0.0001513,0.015,2.3e-06
276,252,18143,1,0.084351,0.015,0.0012653
276,252,258,1.5,0,0.015,0
276,252,3543,1.5,0.0002269,0.015,3.4e-06
276,252,18143,1.5,0.1265265,0.015,0.0018979
290,252,258,0.5,0.4592148,0.207,0.0950575
290,252,3543,0.5,0.5705045,0.202,0.1152419
290,252,18143,0.5,0.5940881,0.202,0.1200058
290,252,258,1,0.9184297,0.207,0.1901149
290,252,3543,1,1.141009,0.202,0.2304838
290,252,18143,1,1.1881762,0.202,0.2400116
290,252,258,1.5,1.3776445,0.207,0.2851724
290,252,3543,1.5,1.7115135,0.202,0.3457257
290,252,18143,1.5,1.7822643,0.202,0.3600174
291,252,258,0.5,0.0909126,0.035,0.0031819
291,252,3543,0.5,0.3137173,0.035,0.0109801
291,252,18143,0.5,0.3722103,0.035,0.0130274
291,252,258,1,0.1818253,0.035,0.0063639
291,252,3543,1,0.6274345,0.035,0.0219602
291,252,18143,1,0.7444207,0.035,0.0260547
291,252,258,1.5,0.2727379,0.035,0.0095458
291,252,3543,1.5,0.9411518,0.035,0.0329403
291,252,18143,1.5,1.116631,0.035,0.0390821
129,252,3543,0.5,0.0072405,0.012,8.69e-05
129,252,18143,0.5,0.1250914,0.012,0.0015011
129,252,3543,1,0.0144809,0.012,0.0001738
129,252,18143,1,0.2501828,0.012,0.0030022
129,252,3543,1.5,0.0217214,0.012,0.0002607
129,252,18143,1.5,0.3752742,0.012,0.0045033
335,252,3543,0.5,0.0002482,0.015,3.7e-06
335,252,18143,0.5,0.0554305,0.015,0.0008315
335,252,3543,1,0.0004964,0.015,7.4e-06
335,252,18143,1,0.110861,0.015,0.0016629
335,252,3543,1.5,0.0007446,0.015,1.12e-05
335,252,18143,1.5,0.1662915,0.015,0.0024944
131,253,258,0.5,0,0.488,0
131,253,3543,0.5,0.0409063,0.459,0.018776
131,253,18143,0.5,0.1977739,0.366,0.0723853
131,253,258,1,0,0.488,0
131,253,3543,1,0.0818125,0.459,0.0375519
131,253,18143,1,0.3955479,0.366,0.1447705
131,253,258,1.5,0,0.488,0
131,253,3543,1.5,0.1227188,0.459,0.0563279
131,253,18143,1.5,0.5933218,0.366,0.2171558
168,253,258,0.5,0,0.023,0
168,253,3543,0.5,0,0.022,0
168,253,18143,0.5,0.0002978,0.018,5.4e-06
168,253,258,1,0,0.023,0
168,253,3543,1,0,0.022,0
168,253,18143,1,0.0005956,0.018,1.07e-05
168,253,258,1.5,0,0.023,0
168,253,3543,1.5,0,0.022,0
168,253,18143,1.5,0.0008934,0.018,1.61e-05
169,253,258,0.5,0,0.041,0
169,253,3543,0.5,0,0.039,0
169,253,18143,0.5,0.0001499,0.031,4.6e-06
169,253,258,1,0,0.041,0
169,253,3543,1,0,0.039,0
169,253,18143,1,0.0002998,0.031,9.3e-06
169,253,258,1.5,0,0.041,0
169,253,3543,1.5,0,0.039,0
169,253,18143,1.5,0.0004498,0.031,1.39e-05
170,253,258,0.5,0,0.027,0
170,253,3543,0.5,0,0.025,0
170,253,18143,0.5,0.0005804,0.02,1.16e-05
170,253,258,1,0,0.027,0
170,253,3543,1,0,0.025,0
170,253,18143,1,0.0011608,0.02,2.32e-05
170,253,258,1.5,0,0.027,0
170,253,3543,1.5,0,0.025,0
170,253,18143,1.5,0.0017412,0.02,3.48e-05
276,253,258,0.5,0,0.158,0
276,253,3543,0.5,0.0019462,0.149,0.00029
276,253,18143,0.5,0.0903269,0.118,0.0106586
276,253,258,1,0,0.158,0
276,253,3543,1,0.0038923,0.149,0.00058
276,253,18143,1,0.1806537,0.118,0.0213171
276,253,258,1.5,0,0.158,0
276,253,3543,1.5,0.0058385,0.149,0.0008699
276,253,18143,1.5,0.2709806,0.118,0.0319757
277,253,258,0.5,0,0.112,0
277,253,3543,0.5,0.0007197,0.106,7.63e-05
277,253,18143,0.5,0.0711536,0.084,0.0059769
277,253,258,1,0,0.112,0
277,253,3543,1,0.0014394,0.106,0.0001526
277,253,18143,1,0.1423072,0.084,0.0119538
277,253,258,1.5,0,0.112,0
277,253,3543,1.5,0.0021591,0.106,0.0002289
277,253,18143,1.5,0.2134609,0.084,0.0179307
278,253,258,0.5,0,0.054,0
278,253,3543,0.5,1.7e-05,0.051,9e-07
278,253,18143,0.5,0.0300912,0.04,0.0012036
278,253,258,1,0,0.054,0
278,253,3543,1,3.39e-05,0.051,1.7e-06
278,253,18143,1,0.0601824,0.04,0.0024073
278,253,258,1.5,0,0.054,0
278,253,3543,1.5,5.09e-05,0.051,2.6e-06
278,253,18143,1.5,0.0902737,0.04,0.0036109
290,253,258,0.5,0,0.097,0
290,253,3543,0.5,0.0117302,0.091,0.0010674
290,253,18143,0.5,0.1415436,0.073,0.0103327
290,253,258,1,0,0.097,0
290,253,3543,1,0.0234603,0.091,0.0021349
290,253,18143,1,0.2830871,0.073,0.0206654
290,253,258,1.5,0,0.097,0
290,253,3543,1.5,0.0351905,0.091,0.0032023
290,253,18143,1.5,0.4246307,0.073,0.030998
291,253,3543,0.5,0.0027577,0.059,0.0001627
291,253,18143,0.5,0.0983468,0.047,0.0046223
291,253,3543,1,0.0055155,0.059,0.0003254
291,253,18143,1,0.1966936,0.047,0.0092446
291,253,3543,1.5,0.0082732,0.059,0.0004881
291,253,18143,1.5,0.2950404,0.047,0.0138669
129,253,18143,0.5,0.0129982,0.056,0.0007279
129,253,18143,1,0.0259964,0.056,0.0014558
129,253,18143,1.5,0.0389946,0.056,0.0021837
130,253,18143,0.5,0.0331688,0.017,0.0005639
130,253,18143,1,0.0663376,0.017,0.0011277
130,253,18143,1.5,0.0995063,0.017,0.0016916
156,253,18143,0.5,0.000581,0.016,9.3e-06
156,253,18143,1,0.001162,0.016,1.86e-05
156,253,18143,1.5,0.001743,0.016,2.79e-05
167,253,18143,0.5,0.0028782,0.03,8.63e-05
167,253,18143,1,0.0057564,0.03,0.0001727
167,253,18143,1.5,0.0086345,0.03,0.000259
192,253,18143,0.5,0.00023,0.022,5.1e-06
192,253,18143,1,0.0004599,0.022,1.01e-05
192,253,18143,1.5,0.0006899,0.022,1.52e-05
280,253,18143,0.5,0.0042398,0.013,5.51e-05
280,253,18143,1,0.0084797,0.013,0.0001102
280,253,18143,1.5,0.0127195,0.013,0.0001654
335,253,18143,0.5,0.025448,0.05,0.0012724
335,253,18143,1,0.0508961,0.05,0.0025448
335,253,18143,1.5,0.0763441,0.05,0.0038172
131,254,258,0.5,0,0.2,0
131,254,3543,0.5,0.0356741,0.19,0.0067781
131,254,18143,0.5,0.1904092,0.138,0.0262765
131,254,258,1,0,0.2,0
131,254,3543,1,0.0713481,0.19,0.0135561
131,254,18143,1,0.3808183,0.138,0.0525529
131,254,258,1.5,0,0.2,0
131,254,3543,1.5,0.1070222,0.19,0.0203342
131,254,18143,1.5,0.5712275,0.138,0.0788294
169,254,258,0.5,0,0.044,0
169,254,3543,0.5,2.87e-05,0.042,1.2e-06
169,254,18143,0.5,0.0338675,0.031,0.0010499
169,254,258,1,0,0.044,0
169,254,3543,1,5.74e-05,0.042,2.4e-06
169,254,18143,1,0.0677351,0.031,0.0020998
169,254,258,1.5,0,0.044,0
169,254,3543,1.5,8.61e-05,0.042,3.6e-06
169,254,18143,1.5,0.1016026,0.031,0.0031497
170,254,258,0.5,0,0.033,0
170,254,3543,0.5,4.94e-05,0.032,1.6e-06
170,254,18143,0.5,0.0382754,0.023,0.0008803
170,254,258,1,0,0.033,0
170,254,3543,1,9.87e-05,0.032,3.2e-06
170,254,18143,1,0.0765507,0.023,0.0017607
170,254,258,1.5,0,0.033,0
170,254,3543,1.5,0.0001481,0.032,4.7e-06
170,254,18143,1.5,0.1148261,0.023,0.002641
276,254,258,0.5,0,0.283,0
276,254,3543,0.5,0.0069587,0.27,0.0018789
276,254,18143,0.5,0.1238401,0.196,0.0242727
276,254,258,1,0,0.283,0
276,254,3543,1,0.0139174,0.27,0.0037577
276,254,18143,1,0.2476802,0.196,0.0485453
276,254,258,1.5,0,0.283,0
276,254,3543,1.5,0.0208762,0.27,0.0056366
276,254,18143,1.5,0.3715203,0.196,0.072818
277,254,258,0.5,0,0.276,0
277,254,3543,0.5,0.0063324,0.263,0.0016654
277,254,18143,0.5,0.1209236,0.191,0.0230964
277,254,258,1,0,0.276,0
277,254,3543,1,0.0126648,0.263,0.0033308
277,254,18143,1,0.2418472,0.191,0.0461928
277,254,258,1.5,0,0.276,0
277,254,3543,1.5,0.0189972,0.263,0.0049963
277,254,18143,1.5,0.3627707,0.191,0.0692892
278,254,258,0.5,0,0.106,0
278,254,3543,0.5,0.0008564,0.101,8.65e-05
278,254,18143,0.5,0.0741538,0.073,0.0054132
278,254,258,1,0,0.106,0
278,254,3543,1,0.0017127,0.101,0.000173
278,254,18143,1,0.1483076,0.073,0.0108265
278,254,258,1.5,0,0.106,0
278,254,3543,1.5,0.0025691,0.101,0.0002595
278,254,18143,1.5,0.2224614,0.073,0.0162397
281,254,258,0.5,0,0.017,0
281,254,3543,0.5,1e-06,0.016,0
281,254,18143,0.5,0.0162094,0.012,0.0001945
281,254,258,1,0,0.017,0
281,254,3543,1,2.1e-06,0.016,0
281,254,18143,1,0.0324189,0.012,0.000389
281,254,258,1.5,0,0.017,0
281,254,3543,1.5,3.1e-06,0.016,0
281,254,18143,1.5,0.0486283,0.012,0.0005835
290,254,258,0.5,0,0.041,0
290,254,3543,0.5,0.0019159,0.039,7.47e-05
290,254,18143,0.5,0.0899841,0.029,0.0026095
290,254,258,1,0,0.041,0
290,254,3543,1,0.0038319,0.039,0.0001494
290,254,18143,1,0.1799681,0.029,0.0052191
290,254,258,1.5,0,0.041,0
290,254,3543,1.5,0.0057478,0.039,0.0002242
290,254,18143,1.5,0.2699522,0.029,0.0078286
130,254,3543,0.5,0.0006854,0.016,1.1e-05
130,254,18143,0.5,0.0703359,0.012,0.000844
130,254,3543,1,0.0013708,0.016,2.19e-05
130,254,18143,1,0.1406719,0.012,0.0016881
130,254,3543,1.5,0.0020563,0.016,3.29e-05
130,254,18143,1.5,0.2110078,0.012,0.0025321
291,254,3543,0.5,0.0011371,0.032,3.64e-05
291,254,18143,0.5,0.0793477,0.023,0.001825
291,254,3543,1,0.0022742,0.032,7.28e-05
291,254,18143,1,0.1586955,0.023,0.00365
291,254,3543,1.5,0.0034113,0.032,0.0001092
291,254,18143,1.5,0.2380432,0.023,0.005475
124,254,18143,0.5,0.003434,0.017,5.84e-05
124,254,18143,1,0.0068681,0.017,0.0001168
124,254,18143,1.5,0.0103021,0.017,0.0001751
129,254,18143,0.5,0.0433065,0.048,0.0020787
129,254,18143,1,0.086613,0.048,0.0041574
129,254,18143,1.5,0.1299195,0.048,0.0062361
156,254,18143,0.5,0.0077062,0.013,0.0001002
156,254,18143,1,0.0154123,0.013,0.0002004
156,254,18143,1.5,0.0231185,0.013,0.0003005
167,254,18143,0.5,0.015419,0.024,0.0003701
167,254,18143,1,0.030838,0.024,0.0007401
167,254,18143,1.5,0.046257,0.024,0.0011102
168,254,18143,0.5,0.0250638,0.015,0.000376
168,254,18143,1,0.0501276,0.015,0.0007519
168,254,18143,1.5,0.0751914,0.015,0.0011279
181,254,18143,0.5,0.0053004,0.02,0.000106
181,254,18143,1,0.0106008,0.02,0.000212
181,254,18143,1.5,0.0159012,0.02,0.000318
182,254,18143,0.5,0.0076971,0.019,0.0001462
182,254,18143,1,0.0153943,0.019,0.0002925
182,254,18143,1.5,0.0230914,0.019,0.0004387
192,254,18143,0.5,0.0256568,0.021,0.0005388
192,254,18143,1,0.0513136,0.021,0.0010776
192,254,18143,1.5,0.0769704,0.021,0.0016164
280,254,18143,0.5,0.0127958,0.019,0.0002431
280,254,18143,1,0.0255917,0.019,0.0004862
280,254,18143,1.5,0.0383875,0.019,0.0007294
282,254,18143,0.5,0.0244602,0.013,0.000318
282,254,18143,1,0.0489204,0.013,0.000636
282,254,18143,1.5,0.0733806,0.013,0.0009539
287,254,18143,0.5,0.0111894,0.017,0.0001902
287,254,18143,1,0.0223788,0.017,0.0003804
287,254,18143,1.5,0.0335683,0.017,0.0005707
335,254,18143,0.5,1.3e-05,0.046,6e-07
335,254,18143,1,2.59e-05,0.046,1.2e-06
335,254,18143,1.5,3.89e-05,0.046,1.8e-06
131,255,258,0.5,0,0.064,0
131,255,3543,0.5,8e-07,0.064,1e-07
131,255,18143,0.5,0.0153212,0.054,0.0008273
131,255,258,1,0,0.064,0
131,255,3543,1,1.6e-06,0.064,1e-07
131,255,18143,1,0.0306425,0.054,0.0016547
131,255,258,1.5,0,0.064,0
131,255,3543,1.5,2.4e-06,0.064,2e-07
131,255,18143,1.5,0.0459637,0.054,0.002482
169,255,258,0.5,0,0.024,0
169,255,3543,0.5,0,0.024,0
169,255,18143,0.5,0.0016393,0.02,3.28e-05
169,255,258,1,0,0.024,0
169,255,3543,1,0,0.024,0
169,255,18143,1,0.0032786,0.02,6.56e-05
169,255,258,1.5,0,0.024,0
169,255,3543,1.5,0,0.024,0
169,255,18143,1.5,0.0049179,0.02,9.84e-05
170,255,258,0.5,0,0.021,0
170,255,3543,0.5,0,0.021,0
170,255,18143,0.5,2e-06,0.017,0
170,255,258,1,0,0.021,0
170,255,3543,1,0,0.021,0
170,255,18143,1,3.9e-06,0.017,1e-07
170,255,258,1.5,0,0.021,0
170,255,3543,1.5,0,0.021,0
170,255,18143,1.5,5.9e-06,0.017,1e-07
276,255,258,0.5,2.74e-05,0.266,7.3e-06
276,255,3543,0.5,0.1404304,0.266,0.0373545
276,255,18143,0.5,0.2849746,0.223,0.0635493
276,255,258,1,5.48e-05,0.266,1.46e-05
276,255,3543,1,0.2808608,0.266,0.074709
276,255,18143,1,0.5699493,0.223,0.1270987
276,255,258,1.5,8.22e-05,0.266,2.19e-05
276,255,3543,1.5,0.4212911,0.266,0.1120634
276,255,18143,1.5,0.8549239,0.223,0.190648
277,255,258,0.5,1.77e-05,0.479,8.5e-06
277,255,3543,0.5,0.1342201,0.479,0.0642914
277,255,18143,0.5,0.2808834,0.401,0.1126342
277,255,258,1,3.53e-05,0.479,1.69e-05
277,255,3543,1,0.2684403,0.479,0.1285829
277,255,18143,1,0.5617668,0.401,0.2252685
277,255,258,1.5,5.3e-05,0.479,2.54e-05
277,255,3543,1.5,0.4026604,0.479,0.1928743
277,255,18143,1.5,0.8426501,0.401,0.3379027
278,255,258,0.5,0,0.12,0
278,255,3543,0.5,0.0464353,0.12,0.0055722
278,255,18143,0.5,0.2049228,0.1,0.0204923
278,255,258,1,0,0.12,0
278,255,3543,1,0.0928706,0.12,0.0111445
278,255,18143,1,0.4098456,0.1,0.0409846
278,255,258,1.5,0,0.12,0
278,255,3543,1.5,0.1393059,0.12,0.0167167
278,255,18143,1.5,0.6147684,0.1,0.0614768
281,255,258,0.5,0,0.013,0
281,255,3543,0.5,2e-07,0.013,0
281,255,258,1,0,0.013,0
281,255,3543,1,4e-07,0.013,0
281,255,258,1.5,0,0.013,0
281,255,3543,1.5,6e-07,0.013,0
290,255,258,0.5,0,0.013,0
290,255,3543,0.5,1.85e-05,0.013,2e-07
290,255,18143,0.5,0.0306996,0.011,0.0003377
290,255,258,1,0,0.013,0
290,255,3543,1,3.71e-05,0.013,5e-07
290,255,18143,1,0.0613991,0.011,0.0006754
290,255,258,1.5,0,0.013,0
290,255,3543,1.5,5.56e-05,0.013,7e-07
290,255,18143,1.5,0.0920987,0.011,0.0010131
124,255,18143,0.5,0.0001619,0.013,2.1e-06
124,255,18143,1,0.0003237,0.013,4.2e-06
124,255,18143,1.5,0.0004856,0.013,6.3e-06
129,255,18143,0.5,0.0019441,0.028,5.44e-05
129,255,18143,1,0.0038881,0.028,0.0001089
129,255,18143,1.5,0.0058322,0.028,0.0001633
167,255,18143,0.5,0.0042732,0.013,5.56e-05
167,255,18143,1,0.0085465,0.013,0.0001111
167,255,18143,1.5,0.0128197,0.013,0.0001667
181,255,18143,0.5,0.0003408,0.022,7.5e-06
181,255,18143,1,0.0006815,0.022,1.5e-05
181,255,18143,1.5,0.0010223,0.022,2.25e-05
182,255,18143,0.5,0.0003827,0.022,8.4e-06
182,255,18143,1,0.0007654,0.022,1.68e-05
182,255,18143,1.5,0.001148,0.022,2.53e-05
183,255,18143,0.5,1.9e-06,0.012,0
183,255,18143,1,3.8e-06,0.012,0
183,255,18143,1.5,5.6e-06,0.012,1e-07
192,255,18143,0.5,0.0036313,0.013,4.72e-05
192,255,18143,1,0.0072626,0.013,9.44e-05
192,255,18143,1.5,0.010894,0.013,0.0001416
280,255,18143,0.5,0.0259033,0.019,0.0004922
280,255,18143,1,0.0518067,0.019,0.0009843
280,255,18143,1.5,0.07771,0.019,0.0014765
282,255,18143,0.5,0.0009984,0.012,1.2e-05
282,255,18143,1,0.0019969,0.012,2.4e-05
282,255,18143,1.5,0.0029953,0.012,3.59e-05
287,255,18143,0.5,0.0362979,0.017,0.0006171
287,255,18143,1,0.0725958,0.017,0.0012341
287,255,18143,1.5,0.1088938,0.017,0.0018512
131,256,258,0.5,0,0.013,0
131,256,3543,0.5,2e-07,0.013,0
131,256,18143,0.5,0.0114045,0.013,0.0001483
131,256,258,1,0,0.013,0
131,256,3543,1,4e-07,0.013,0
131,256,18143,1,0.022809,0.013,0.0002965
131,256,258,1.5,0,0.013,0
131,256,3543,1.5,6e-07,0.013,0
131,256,18143,1.5,0.0342135,0.013,0.0004448
276,256,258,0.5,0,0.099,0
276,256,3543,0.5,0.014869,0.099,0.001472
276,256,18143,0.5,0.1505543,0.096,0.0144532
276,256,258,1,0,0.099,0
276,256,3543,1,0.029738,0.099,0.0029441
276,256,18143,1,0.3011085,0.096,0.0289064
276,256,258,1.5,0,0.099,0
276,256,3543,1.5,0.0446071,0.099,0.0044161
276,256,18143,1.5,0.4516628,0.096,0.0433596
277,256,258,0.5,0.0077888,0.814,0.00634
277,256,3543,0.5,0.2451713,0.814,0.1995694
277,256,18143,0.5,0.340443,0.791,0.2692904
277,256,258,1,0.0155775,0.814,0.0126801
277,256,3543,1,0.4903425,0.814,0.3991388
277,256,18143,1,0.680886,0.791,0.5385808
277,256,258,1.5,0.0233663,0.814,0.0190201
277,256,3543,1.5,0.7355138,0.814,0.5987082
277,256,18143,1.5,1.021329,0.791,0.8078712
278,256,258,0.5,0,0.074,0
278,256,3543,0.5,0.060999,0.074,0.0045139
278,256,18143,0.5,0.2214788,0.072,0.0159465
278,256,258,1,0,0.074,0
278,256,3543,1,0.1219979,0.074,0.0090278
278,256,18143,1,0.4429577,0.072,0.031893
278,256,258,1.5,0,0.074,0
278,256,3543,1.5,0.1829969,0.074,0.0135418
278,256,18143,1.5,0.6644365,0.072,0.0478394
181,256,18143,0.5,0.0127882,0.014,0.000179
181,256,18143,1,0.0255764,0.014,0.0003581
181,256,18143,1.5,0.0383645,0.014,0.0005371
182,256,18143,0.5,0.0227847,0.014,0.000319
182,256,18143,1,0.0455694,0.014,0.000638
182,256,18143,1.5,0.0683541,0.014,0.000957
181,257,258,0.5,0,0.017,0
181,257,3543,0.5,0.0180011,0.016,0.000288
181,257,18143,0.5,0.1583188,0.016,0.0025331
181,257,258,1,0,0.017,0
181,257,3543,1,0.0360022,0.016,0.000576
181,257,18143,1,0.3166376,0.016,0.0050662
181,257,258,1.5,0,0.017,0
181,257,3543,1.5,0.0540034,0.016,0.0008641
181,257,18143,1.5,0.4749564,0.016,0.0075993
182,257,258,0.5,0,0.017,0
182,257,3543,0.5,0.0144631,0.017,0.0002459
182,257,18143,0.5,0.1494678,0.017,0.002541
182,257,258,1,0,0.017,0
182,257,3543,1,0.0289261,0.017,0.0004917
182,257,18143,1,0.2989356,0.017,0.0050819
182,257,258,1.5,0,0.017,0
182,257,3543,1.5,0.0433892,0.017,0.0007376
182,257,18143,1.5,0.4484034,0.017,0.0076229
276,257,258,0.5,0,0.047,0
