Time,pump,Qf.thres,web.exp,n.reach,n.match,bias.match,MAE.match,depletion.prc.modflow.mean,depletion.prc.modflow.min,depletion.prc.modflow.max,RMSE.match,MSE.match,KGE.match,prc.match
830,Intermittent,0.01,2.75,112,72,31.1,0.0306580697314067,0.0434735964941081,0.00122487832669821,0.160968913098801,0.0426955530733674,0.00182291025224073,0.433668089019726,0.642857142857143
830,Intermittent,0.01,3,112,72,34.9,0.0319644865625048,0.0434735964941081,0.00122487832669821,0.160968913098801,0.0448925298235705,0.00201533923396017,0.408564482518715,0.642857142857143
830,Transient,1e-04,1,115,74,-19.3,0.0612552063322147,0.130696313063785,0.00132086088428994,0.800881982841136,0.0986653516814458,0.00973485162242337,0.640717640670783,0.643478260869565
830,Transient,1e-04,1.25,115,72,-7.5,0.0597002859974695,0.130696313063785,0.00132086088428994,0.800881982841136,0.100905770565014,0.0101819745333192,0.683637213423377,0.626086956521739
830,Transient,1e-04,1.5,115,76,3.5,0.0630416273117123,0.130696313063785,0.00132086088428994,0.800881982841136,0.109380568444143,0.0119641087531639,0.688855228783655,0.660869565217391
830,Transient,1e-04,1.75,115,75,13.3,0.0672911368239207,0.130696313063785,0.00132086088428994,0.800881982841136,0.120342939693818,0.0144824231341499,0.666780777075762,0.652173913043478
830,Transient,1e-04,2,115,75,21.6,0.0722418693934289,0.130696313063785,0.00132086088428994,0.800881982841136,0.131134438513745,0.0171962409643152,0.632001702010677,0.652173913043478
830,Transient,1e-04,2.25,115,75,28.5,0.0770973293369826,0.130696313063785,0.00132086088428994,0.800881982841136,0.140637381288004,0.0197788730155474,0.594295592058387,0.652173913043478
830,Transient,1e-04,2.5,115,74,34.3,0.0819302834340806,0.130696313063785,0.00132086088428994,0.800881982841136,0.14862930194022,0.0220906693952372,0.558249876288851,0.643478260869565
830,Transient,1e-04,2.75,115,74,39.1,0.0863153824702771,0.130696313063785,0.00132086088428994,0.800881982841136,0.155247483557288,0.0241017811508705,0.525564796698359,0.643478260869565
830,Transient,1e-04,3,115,74,43,0.0903363321598346,0.130696313063785,0.00132086088428994,0.800881982841136,0.160725251818618,0.025832606572158,0.496618285675918,0.643478260869565
830,Transient,0.001,1,115,74,-15,0.0594113766400354,0.130696313063785,0.00132086088428994,0.800881982841136,0.0974754065245623,0.00950145487712867,0.674465944363707,0.643478260869565
830,Transient,0.001,1.25,115,72,-3.6,0.0597845307145524,0.130696313063785,0.00132086088428994,0.800881982841136,0.101436785448912,0.0102894214422086,0.705372328281962,0.626086956521739
830,Transient,0.001,1.5,115,76,7,0.0637358012247558,0.130696313063785,0.00132086088428994,0.800881982841136,0.110854950688571,0.0122888200921656,0.697475232565737,0.660869565217391
830,Transient,0.001,1.75,115,75,16.2,0.068040633494375,0.130696313063785,0.00132086088428994,0.800881982841136,0.122050274944528,0.014896269614035,0.666185002291074,0.652173913043478
830,Transient,0.001,2,115,75,24,0.0729682172195159,0.130696313063785,0.00132086088428994,0.800881982841136,0.132716845248819,0.017613761012799,0.626601237240544,0.652173913043478
830,Transient,0.001,2.25,115,75,30.6,0.0781346877244817,0.130696313063785,0.00132086088428994,0.800881982841136,0.141980589709552,0.0201584878542721,0.586911743898467,0.652173913043478
830,Transient,0.001,2.5,115,74,36,0.0827256747384284,0.130696313063785,0.00132086088428994,0.800881982841136,0.14972967605076,0.0224189758902654,0.55037820141686,0.643478260869565
830,Transient,0.001,2.75,115,74,40.5,0.0869530739226877,0.130696313063785,0.00132086088428994,0.800881982841136,0.156137749948973,0.0243789969591281,0.517940041123942,0.643478260869565
830,Transient,0.001,3,115,74,44.2,0.0908073756380954,0.130696313063785,0.00132086088428994,0.800881982841136,0.161441928137062,0.0260634961606123,0.48958163460408,0.643478260869565
830,Transient,0.01,1,115,74,-10.7,0.0588466451961304,0.130696313063785,0.00132086088428994,0.800881982841136,0.099401264341323,0.00988061135265358,0.692939413692056,0.643478260869565
830,Transient,0.01,1.25,115,72,0.4,0.060221368719541,0.130696313063785,0.00132086088428994,0.800881982841136,0.104157579082807,0.0108488012803912,0.714577589712504,0.626086956521739
830,Transient,0.01,1.5,115,76,10.5,0.0644701004520445,0.130696313063785,0.00132086088428994,0.800881982841136,0.113634116660685,0.0129127124692543,0.697310246203319,0.660869565217391
830,Transient,0.01,1.75,115,75,19.3,0.0687340638030173,0.130696313063785,0.00132086088428994,0.800881982841136,0.12448429921985,0.0154963407522572,0.660095100325815,0.652173913043478
830,Transient,0.01,2,115,75,26.7,0.0741753354244284,0.130696313063785,0.00132086088428994,0.800881982841136,0.134717316900293,0.018148755472814,0.617672184606986,0.652173913043478
830,Transient,0.01,2.25,115,75,32.9,0.0794118571635588,0.130696313063785,0.00132086088428994,0.800881982841136,0.143598128450987,0.0206204224946263,0.576935149841642,0.652173913043478
830,Transient,0.01,2.5,115,74,38,0.0838187613543212,0.130696313063785,0.00132086088428994,0.800881982841136,0.151047850759152,0.0228154532189591,0.54028270332499,0.643478260869565
830,Transient,0.01,2.75,115,74,42.2,0.0879234962849926,0.130696313063785,0.00132086088428994,0.800881982841136,0.157226323034197,0.0247201166548536,0.508204519569856,0.643478260869565
830,Transient,0.01,3,115,74,45.7,0.0915744936525743,0.130696313063785,0.00132086088428994,0.800881982841136,0.162355621390571,0.0263593477971185,0.480431467937278,0.643478260869565
840,Intermittent,1e-04,1,112,75,-25.9,0.0207966536498971,0.042564207362076,0.00121651287443104,0.156125756523071,0.0251398248990288,0.00063201079595383,0.48630876069135,0.669642857142857
840,Intermittent,1e-04,1.25,112,72,-16.4,0.0210388186068509,0.042564207362076,0.00121651287443104,0.156125756523071,0.0252806252936967,0.000639110015240299,0.514999469931765,0.642857142857143
840,Intermittent,1e-04,1.5,112,75,-7.3,0.0217504577294011,0.042564207362076,0.00121651287443104,0.156125756523071,0.0268197974298153,0.000719301534176326,0.524292082100298,0.669642857142857
840,Intermittent,1e-04,1.75,112,74,1.1,0.0230226246796755,0.042564207362076,0.00121651287443104,0.156125756523071,0.0292763902235374,0.000857107024520839,0.517175140939998,0.660714285714286
840,Intermittent,1e-04,2,112,72,8.7,0.0246197854215106,0.042564207362076,0.00121651287443104,0.156125756523071,0.0321308680877826,0.00103239268407448,0.49970857713552,0.642857142857143
840,Intermittent,1e-04,2.25,112,72,15.3,0.0263016974351775,0.042564207362076,0.00121651287443104,0.156125756523071,0.0350356142007154,0.00122749426242137,0.476840234110046,0.642857142857143
840,Intermittent,1e-04,2.5,112,72,21.1,0.027867448462996,0.042564207362076,0.00121651287443104,0.156125756523071,0.0377999453944829,0.00142883587182589,0.452057104096742,0.642857142857143
840,Intermittent,1e-04,2.75,112,72,26,0.0293830215559936,0.042564207362076,0.00121651287443104,0.156125756523071,0.0403408742585661,0.00162738613594544,0.427202558779456,0.642857142857143
840,Intermittent,1e-04,3,112,72,30.3,0.0308254559100725,0.042564207362076,0.00121651287443104,0.156125756523071,0.0426279302039077,0.00181714043346922,0.403590255357736,0.642857142857143
840,Intermittent,0.001,1,112,75,-21.8,0.0202291531635373,0.042564207362076,0.00121651287443104,0.156125756523071,0.0245271830293303,0.00060158270735427,0.518431150155126,0.669642857142857
840,Intermittent,0.001,1.25,112,72,-12.5,0.0208789404789108,0.042564207362076,0.00121651287443104,0.156125756523071,0.0251437005951892,0.00063220567962052,0.540328354452773,0.642857142857143
840,Intermittent,0.001,1.5,112,75,-3.7,0.0218746117548002,0.042564207362076,0.00121651287443104,0.156125756523071,0.027053740440633,0.000731904871829141,0.542202530138012,0.669642857142857
840,Intermittent,0.001,1.75,112,74,4.3,0.0233645429752939,0.042564207362076,0.00121651287443104,0.156125756523071,0.0297244578866094,0.000883543396652813,0.528589265471659,0.660714285714286
840,Intermittent,0.001,2,112,72,11.5,0.0250281395159466,0.042564207362076,0.00121651287443104,0.156125756523071,0.0326656505758412,0.00106704472754296,0.50630709540636,0.642857142857143
840,Intermittent,0.001,2.25,112,72,17.7,0.0266602688637489,0.042564207362076,0.00121651287443104,0.156125756523071,0.0355755833203583,0.00126562212858375,0.480205452918205,0.642857142857143
840,Intermittent,0.001,2.5,112,72,23.1,0.0281745913201388,0.042564207362076,0.00121651287443104,0.156125756523071,0.0383015583970739,0.00146700937564446,0.453457094584071,0.642857142857143
840,Intermittent,0.001,2.75,112,72,27.8,0.0296766822702793,0.042564207362076,0.00121651287443104,0.156125756523071,0.0407848917845827,0.00166340739788012,0.427485142380949,0.642857142857143
840,Intermittent,0.001,3,112,72,31.8,0.0310453666243582,0.042564207362076,0.00121651287443104,0.156125756523071,0.0430088288141215,0.00184975935596241,0.403267236080795,0.642857142857143
840,Intermittent,0.01,1,112,75,-17.2,0.0201267729094043,0.042564207362076,0.00121651287443104,0.156125756523071,0.024450818707165,0.000597842535450651,0.544314983296398,0.669642857142857
840,Intermittent,0.01,1.25,112,72,-8.2,0.0209264101936936,0.042564207362076,0.00121651287443104,0.156125756523071,0.0254786369290901,0.000649160939764394,0.560624504415246,0.642857142857143
840,Intermittent,0.01,1.5,112,75,0.3,0.0222068586660613,0.042564207362076,0.00121651287443104,0.156125756523071,0.0276717259921395,0.000765724419384047,0.555958657422504,0.669642857142857
840,Intermittent,0.01,1.75,112,74,8,0.0239296216573257,0.042564207362076,0.00121651287443104,0.156125756523071,0.0304866192277015,0.000929433951934861,0.536543719229541,0.660714285714286
840,Intermittent,0.01,2,112,72,14.8,0.0255238402923204,0.042564207362076,0.00121651287443104,0.156125756523071,0.0334720411577914,0.00112037753926888,0.509918643174027,0.642857142857143
840,Intermittent,0.01,2.25,112,72,20.6,0.0271427415057323,0.042564207362076,0.00121651287443104,0.156125756523071,0.0363654858619255,0.00132244856197391,0.480914106974985,0.642857142857143
840,Intermittent,0.01,2.5,112,72,25.7,0.0286174700212539,0.042564207362076,0.00121651287443104,0.156125756523071,0.0390412186945207,0.00152421675715339,0.452365511497466,0.642857142857143
840,Intermittent,0.01,2.75,112,72,30.1,0.0300704322702793,0.042564207362076,0.00121651287443104,0.156125756523071,0.0414559720855711,0.00171859762155965,0.425425893756285,0.642857142857143
840,Intermittent,0.01,3,112,72,33.8,0.0313467951957868,0.042564207362076,0.00121651287443104,0.156125756523071,0.043605447723183,0.00190143507113924,0.400768451532356,0.642857142857143
840,Transient,1e-04,1,118,74,-19.6,0.0604459268166654,0.128653342628015,0.00132086088428994,0.791195669689677,0.0975292385917379,0.00951195238028413,0.636887347043309,0.627118644067797
840,Transient,1e-04,1.25,118,72,-7.9,0.0588456408565525,0.128653342628015,0.00132086088428994,0.791195669689677,0.0998103717983821,0.00996211031853128,0.679104169255723,0.610169491525424
840,Transient,1e-04,1.5,118,76,3.1,0.0621039468188871,0.128653342628015,0.00132086088428994,0.791195669689677,0.108241659418642,0.0117162568337013,0.684876334800612,0.644067796610169
840,Transient,1e-04,1.75,118,75,12.8,0.0664235227412021,0.128653342628015,0.00132086088428994,0.791195669689677,0.119114812477584,0.01418833855157,0.664197658853605,0.635593220338983
840,Transient,1e-04,2,118,75,21,0.0712505873157177,0.128653342628015,0.00132086088428994,0.791195669689677,0.129806272339205,0.0168496683385998,0.630976596941052,0.635593220338983
840,Transient,1e-04,2.25,118,75,27.9,0.0760625936348953,0.128653342628015,0.00132086088428994,0.791195669689677,0.139220482693657,0.0193823428014547,0.59460836582615,0.635593220338983
840,Transient,1e-04,2.5,118,74,33.7,0.0807981261271999,0.128653342628015,0.00132086088428994,0.791195669689677,0.147140437754053,0.0216503084224544,0.559632380035479,0.627118644067797
840,Transient,1e-04,2.75,118,74,38.4,0.0850296424675848,0.128653342628015,0.00132086088428994,0.791195669689677,0.15370295132214,0.0236245972451363,0.527786504333683,0.627118644067797
840,Transient,1e-04,3,118,74,42.4,0.0889608729492721,0.128653342628015,0.00132086088428994,0.791195669689677,0.159137594490954,0.0253247739803675,0.499505057938187,0.627118644067797
840,Transient,0.001,1,118,74,-16.2,0.0588731628011636,0.128653342628015,0.00132086088428994,0.791195669689677,0.0967519321463146,0.00936093637404506,0.665358274781596,0.627118644067797
840,Transient,0.001,1.25,118,72,-4.7,0.0590023842179989,0.128653342628015,0.00132086088428994,0.791195669689677,0.100242213477101,0.0100485013627888,0.698757778126082,0.610169491525424
840,Transient,0.001,1.5,118,76,5.9,0.0626772519036329,0.128653342628015,0.00132086088428994,0.791195669689677,0.109342882382318,0.0119558659276734,0.694030467311652,0.644067796610169
840,Transient,0.001,1.75,118,75,15.2,0.0669617889159235,0.128653342628015,0.00132086088428994,0.791195669689677,0.120400208510546,0.014496210209383,0.66535559356794,0.635593220338983
840,Transient,0.001,2,118,75,23.1,0.0717993619650153,0.128653342628015,0.00132086088428994,0.791195669689677,0.13102345004317,0.017167144461215,0.627608185639562,0.635593220338983
840,Transient,0.001,2.25,118,75,29.6,0.0768624184441163,0.128653342628015,0.00132086088428994,0.791195669689677,0.140276019415998,0.0196773616231975,0.589182510520024,0.635593220338983
840,Transient,0.001,2.5,118,74,35.1,0.081416477047684,0.128653342628015,0.00132086088428994,0.791195669689677,0.148019064667889,0.0219096435051566,0.553553577493617,0.627118644067797
840,Transient,0.001,2.75,118,74,39.6,0.0854953246673069,0.128653342628015,0.00132086088428994,0.791195669689677,0.154418846920643,0.023845180284301,0.521761401460155,0.627118644067797
840,Transient,0.001,3,118,74,43.4,0.0893166356611365,0.128653342628015,0.00132086088428994,0.791195669689677,0.159715554294188,0.0255090582834998,0.493890273090178,0.627118644067797
840,Transient,0.01,1,118,74,-11,0.058013876039997,0.128653342628015,0.00132086088428994,0.791195669689677,0.0982410294030995,0.00965129985818065,0.689627760797945,0.627118644067797
840,Transient,0.01,1.25,118,72,0,0.0593718021091596,0.128653342628015,0.00132086088428994,0.791195669689677,0.103028205786798,0.0106148111876468,0.711121065643895,0.610169491525424
840,Transient,0.01,1.5,118,76,10.1,0.0635057161222653,0.128653342628015,0.00132086088428994,0.791195669689677,0.112462117929567,0.0126477279692038,0.694846988040496,0.644067796610169
840,Transient,0.01,1.75,118,75,18.8,0.0678391043914714,0.128653342628015,0.00132086088428994,0.791195669689677,0.123231068023601,0.0151858961262373,0.659022808056789,0.635593220338983
840,Transient,0.01,2,118,75,26.2,0.0731963790806262,0.128653342628015,0.00132086088428994,0.791195669689677,0.133374900044149,0.0177888639617868,0.617901609740202,0.635593220338983
840,Transient,0.01,2.25,118,75,32.3,0.0783284524712538,0.128653342628015,0.00132086088428994,0.791195669689677,0.14217466968824,0.02021363670096,0.578235985226221,0.635593220338983
840,Transient,0.01,2.5,118,74,37.4,0.0825845449731266,0.128653342628015,0.00132086088428994,0.791195669689677,0.14955676258059,0.0223672252335869,0.542437188564521,0.627118644067797
840,Transient,0.01,2.75,118,74,41.6,0.0865819977505217,0.128653342628015,0.00132086088428994,0.791195669689677,0.155682664824149,0.0242370921267482,0.511031759998608,0.627118644067797
840,Transient,0.01,3,118,74,45.1,0.0901678850155377,0.128653342628015,0.00132086088428994,0.791195669689677,0.160768508090271,0.0258465131935716,0.483813233399441,0.627118644067797
850,Intermittent,1e-04,1,112,74,-26.7,0.0205364357927637,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0246440494911027,0.000607329175319921,0.471417272122675,0.660714285714286
850,Intermittent,1e-04,1.25,112,72,-17.3,0.0207194138018609,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0247063611364498,0.000610404280604676,0.500171414724804,0.642857142857143
850,Intermittent,1e-04,1.5,112,74,-8.4,0.0213798148091715,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0261147582771689,0.00068198059987496,0.508983641242235,0.660714285714286
850,Intermittent,1e-04,1.75,112,73,-0.1,0.0224640872893746,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0284115987636435,0.000807218944306269,0.50257495095427,0.651785714285714
850,Intermittent,1e-04,2,112,71,7.3,0.0239762663050841,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0311105987770584,0.000967869356267107,0.486207581674999,0.633928571428571
850,Intermittent,1e-04,2.25,112,71,13.8,0.0255544446471075,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0338739313237713,0.00114744322332758,0.464734342839019,0.633928571428571
850,Intermittent,1e-04,2.5,112,71,19.4,0.0270824489054057,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0365150862819868,0.00133335152618094,0.441106727525199,0.633928571428571
850,Intermittent,1e-04,2.75,112,71,24.2,0.0284978770553853,0.0417368531256789,0.00130016739710274,0.149697566886194,0.038944048315629,0.00151663889921005,0.41751752619287,0.633928571428571
850,Intermittent,1e-04,3,112,71,28.4,0.0298090356434781,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0411286518917773,0.001691566006435,0.395096396031046,0.633928571428571
850,Intermittent,0.001,1,112,74,-22.7,0.0199221952817969,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0240089091090068,0.000576427716604551,0.502379539033205,0.660714285714286
850,Intermittent,0.001,1.25,112,72,-13.6,0.0205259535723217,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0245164222842932,0.000601054961621788,0.524632815830229,0.642857142857143
850,Intermittent,0.001,1.5,112,74,-4.9,0.0213103995274746,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0262783307834067,0.000690550668762141,0.526478188914407,0.660714285714286
850,Intermittent,0.001,1.75,112,73,2.9,0.0227553596108228,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0287822059787072,0.000828415381000726,0.514022918255462,0.651785714285714
850,Intermittent,0.001,2,112,71,9.9,0.0242914547700752,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0315664270923538,0.000996439319376887,0.493200824335721,0.633928571428571
850,Intermittent,0.001,2.25,112,71,16,0.0258401745410732,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0343347362167843,0.00117887411107616,0.468784851159156,0.633928571428571
850,Intermittent,0.001,2.5,112,71,21.3,0.0273110203339772,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0369376098276551,0.00136438701978008,0.443361201609223,0.633928571428571
850,Intermittent,0.001,2.75,112,71,25.8,0.0287042163410996,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0393097014617628,0.00154525262901292,0.418760264404099,0.633928571428571
850,Intermittent,0.001,3,112,71,29.7,0.0299596606434781,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0414318666338545,0.0017165995727655,0.39586456760126,0.633928571428571
850,Intermittent,0.01,1,112,74,-18.8,0.019807079482159,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0239288334739956,0.00057258907142621,0.523612811986668,0.660714285714286
850,Intermittent,0.01,1.25,112,72,-9.9,0.020539484626736,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0247598851111339,0.00061305191071655,0.541579570523079,0.642857142857143
850,Intermittent,0.01,1.5,112,74,-1.6,0.0215589628294494,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0267434506153027,0.000715212150813137,0.538436431826794,0.660714285714286
850,Intermittent,0.01,1.75,112,73,5.9,0.0231542980758139,0.0417368531256789,0.00130016739710274,0.149697566886194,0.029357220807011,0.0008618464135116,0.521487219163732,0.651785714285714
850,Intermittent,0.01,2,112,71,12.6,0.0246383297700752,0.0417368531256789,0.00130016739710274,0.149697566886194,0.032167660742747,0.00103475839766046,0.497313917966768,0.633928571428571
850,Intermittent,0.01,2.25,112,71,18.4,0.0261805316839303,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0349121634167658,0.00121885915443896,0.470662949439048,0.633928571428571
850,Intermittent,0.01,2.5,112,71,23.4,0.0275760020553853,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0374626114373045,0.00140344725570246,0.443952526390921,0.633928571428571
850,Intermittent,0.01,2.75,112,71,27.6,0.0289193056268139,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0397693807836298,0.00158160364791335,0.418690701731839,0.633928571428571
850,Intermittent,0.01,3,112,71,31.3,0.0301201070720496,0.0417368531256789,0.00130016739710274,0.149697566886194,0.0418219098050073,0.00174907213973816,0.395539240048885,0.633928571428571
850,Transient,1e-04,1,117,73,-20.1,0.0611944003492913,0.129734128164945,0.00132086088428994,0.791195669689677,0.0983591061764999,0.00967451376783998,0.63692920289449,0.623931623931624
850,Transient,1e-04,1.25,117,71,-8.3,0.0592628653573646,0.129734128164945,0.00132086088428994,0.791195669689677,0.100272400541629,0.0100545543103809,0.681419106303941,0.606837606837607
850,Transient,1e-04,1.5,117,74,2.8,0.062234923763259,0.129734128164945,0.00132086088428994,0.791195669689677,0.108590776943472,0.0117919568371869,0.68833874828179,0.632478632478632
850,Transient,1e-04,1.75,117,73,12.6,0.0667175582680845,0.129734128164945,0.00132086088428994,0.791195669689677,0.119510951570998,0.0142828675454053,0.66770893838891,0.623931623931624
850,Transient,1e-04,2,117,73,20.9,0.071670128782431,0.129734128164945,0.00132086088428994,0.791195669689677,0.130294899034577,0.0169767607144307,0.634030460784496,0.623931623931624
850,Transient,1e-04,2.25,117,73,27.8,0.0765890145902143,0.129734128164945,0.00132086088428994,0.791195669689677,0.13980221295319,0.0195446587466092,0.5971119595102,0.623931623931624
850,Transient,1e-04,2.5,117,72,33.6,0.0814126579405103,0.129734128164945,0.00132086088428994,0.791195669689677,0.147804892519069,0.0218462862525736,0.561651654018842,0.615384615384615
850,Transient,1e-04,2.75,117,72,38.4,0.0856879479248301,0.129734128164945,0.00132086088428994,0.791195669689677,0.154439451460557,0.0238515441674376,0.529428455673347,0.615384615384615
850,Transient,1e-04,3,117,72,42.4,0.0896368714204999,0.129734128164945,0.00132086088428994,0.791195669689677,0.159935943833506,0.0255795061299142,0.500883729275268,0.615384615384615
850,Transient,0.001,1,117,73,-16,0.059163595476126,0.129734128164945,0.00132086088428994,0.791195669689677,0.0974176284044069,0.00949019432393912,0.669842786243811,0.623931623931624
850,Transient,0.001,1.25,117,71,-4.6,0.0592828161111551,0.129734128164945,0.00132086088428994,0.791195669689677,0.100833016333165,0.0101672971828443,0.703677944134599,0.606837606837607
850,Transient,0.001,1.5,117,74,6,0.0628397100880453,0.129734128164945,0.00132086088428994,0.791195669689677,0.109909705093344,0.0120801432737059,0.698490637210341,0.632478632478632
850,Transient,0.001,1.75,117,73,15.3,0.0672379856185119,0.129734128164945,0.00132086088428994,0.791195669689677,0.120984344249496,0.0146372115534806,0.668845681616614,0.623931623931624
850,Transient,0.001,2,117,73,23.2,0.0721950005773028,0.129734128164945,0.00132086088428994,0.791195669689677,0.131649507850677,0.0173315929173254,0.630135470397329,0.623931623931624
850,Transient,0.001,2.25,117,73,29.8,0.0774187178876046,0.129734128164945,0.00132086088428994,0.791195669689677,0.140957590248302,0.0198690422486083,0.590936075570918,0.623931623931624
850,Transient,0.001,2.5,117,72,35.2,0.0820676152054675,0.129734128164945,0.00132086088428994,0.791195669689677,0.148757156818752,0.0221286917047986,0.554745009435375,0.615384615384615
850,Transient,0.001,2.75,117,73,39.8,0.0862047898014728,0.129734128164945,0.00132086088428994,0.791195669689677,0.155211849617404,0.0240907182616556,0.522581152160986,0.623931623931624
850,Transient,0.001,3,117,73,43.5,0.090006700480329,0.129734128164945,0.00132086088428994,0.791195669689677,0.16055901276817,0.0257791965810893,0.49449476877288,0.623931623931624
850,Transient,0.01,1,117,73,-10.8,0.0582519177107282,0.129734128164945,0.00132086088428994,0.791195669689677,0.0988182486629914,0.0097650462688208,0.69465819769758,0.623931623931624
850,Transient,0.01,1.25,117,71,0.3,0.0595763417677789,0.129734128164945,0.00132086088428994,0.791195669689677,0.103583430728136,0.0107295271214105,0.715945932037099,0.606837606837607
850,Transient,0.01,1.5,117,74,10.3,0.0637509669771909,0.129734128164945,0.00132086088428994,0.791195669689677,0.113038801477173,0.0127777706393958,0.698673995793783,0.632478632478632
850,Transient,0.01,1.75,117,73,19,0.0682051289101142,0.129734128164945,0.00132086088428994,0.791195669689677,0.123852358920527,0.0153394068101791,0.661713541892635,0.623931623931624
850,Transient,0.01,2,117,73,26.4,0.0737129497519457,0.129734128164945,0.00132086088428994,0.791195669689677,0.134049542725296,0.017969279904861,0.619683557410161,0.623931623931624
850,Transient,0.01,2.25,117,73,32.5,0.0789715822305782,0.129734128164945,0.00132086088428994,0.791195669689677,0.142907750837632,0.0204226252494708,0.579364864312459,0.623931623931624
850,Transient,0.01,2.5,117,72,37.5,0.0832838891908806,0.129734128164945,0.00132086088428994,0.791195669689677,0.150342606535734,0.0226028993399585,0.543158440041095,0.615384615384615
850,Transient,0.01,2.75,117,73,41.7,0.0872949191017113,0.129734128164945,0.00132086088428994,0.791195669689677,0.156515224365681,0.0244970154582393,0.511497656519293,0.623931623931624
850,Transient,0.01,3,117,73,45.2,0.0908534109771487,0.129734128164945,0.00132086088428994,0.791195669689677,0.1616436496563,0.0261286694742087,0.48417228850668,0.623931623931624
860.3,Intermittent,1e-04,1,112,74,-26.3,0.019943887284305,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0237889651385714,0.000565914862364164,0.470798466367516,0.660714285714286
860.3,Intermittent,1e-04,1.25,113,72,-17.4,0.0201399154057569,0.0404539011018388,0.00132746518871139,0.143445492033888,0.023869527491456,0.000569754342665374,0.490270991694319,0.63716814159292
860.3,Intermittent,1e-04,1.5,112,73,-8,0.020789972138248,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0252984439401734,0.000640011265794098,0.506293539692613,0.651785714285714
860.3,Intermittent,1e-04,1.75,112,72,0.2,0.0218744425867217,0.0406109921916994,0.00132746518871139,0.143445492033888,0.027559020726281,0.000759499623391586,0.498748897501804,0.642857142857143
860.3,Intermittent,1e-04,2,112,70,7.6,0.0233603404174562,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0302045489776854,0.000912314778945393,0.48157397696385,0.625
860.3,Intermittent,1e-04,2.25,112,70,14.1,0.0249693406904027,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0329136128398752,0.0010833059101732,0.459014024502378,0.625
860.3,Intermittent,1e-04,2.5,112,70,19.8,0.0264954844959394,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0355039308618349,0.00126052910664195,0.434552674535653,0.625
860.3,Intermittent,1e-04,2.75,112,70,24.7,0.0278796902392532,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0378889048045033,0.00143556910728471,0.410212046784896,0.625
860.3,Intermittent,1e-04,3,112,70,28.9,0.0291808739704047,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0400354881048005,0.00160284030778963,0.387170243543112,0.625
860.3,Intermittent,0.001,1,112,74,-22.3,0.0193595400326045,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0231980941990482,0.000538151574467915,0.502131495461005,0.660714285714286
860.3,Intermittent,0.001,1.25,113,72,-13.6,0.0199656471721549,0.0404539011018388,0.00132746518871139,0.143445492033888,0.023705308079363,0.000561941631137514,0.515080464229655,0.63716814159292
860.3,Intermittent,0.001,1.5,112,73,-4.6,0.0207385637011421,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0254728207145007,0.000648864595153095,0.524030298091251,0.651785714285714
860.3,Intermittent,0.001,1.75,112,72,3.3,0.0221964719216897,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0279325667231274,0.000780228283741965,0.510336723284203,0.642857142857143
860.3,Intermittent,0.001,2,112,70,10.3,0.0236613137624364,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0306583581472066,0.000939934924282389,0.488653696672833,0.625
860.3,Intermittent,0.001,2.25,112,70,16.4,0.0252580014046884,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0333720253903638,0.00111369207865508,0.463111783384651,0.625
860.3,Intermittent,0.001,2.5,112,70,21.8,0.0267028952102251,0.0406109921916994,0.00132746518871139,0.143445492033888,0.0359250732433369,0.00129061088753912,0.436843593476892,0.625
