stream_BC,pump,analytical,apportionment,method,Time,MSE.sum,KGE.sum
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3558,0.053228823109442,-0.164652245565612
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3568.3,0.0553031128057392,-0.166526212570932
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3578.7,0.0508208115061967,-0.168376762449504
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3589,0.0546581400050019,-0.124211764242215
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3599,0.0529536938010458,-0.159167797910329
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3609,0.0492016699125386,-0.0900607826475643
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3619,0.0517603108795004,-0.101849142854628
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3629.3,0.0582145438054021,-0.196950396777538
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3639.7,0.0546233556355816,-0.134414445395078
SFR,Intermittent,hunt,WholeDomain,Qf.Web,3650,0.0521469900209121,-0.135530821103319
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,161,0.00111289552217426,0.196546600638459
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,171,0.00581484448132464,0.396405861694756
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,181,0.00822661925847207,0.462061957554579
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,191.3,0.00633693740248083,0.130901605112307
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,201.7,0.00990436740865298,0.507730460108859
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,212,0.011623677375575,0.53025250006284
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,222.3,0.00999226070728071,0.229766676470295
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,232.7,0.0108730762223474,0.378560698048361
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,243,0.0120185648902207,0.587989801028296
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,253,0.0127117052924143,0.424213098375778
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,263,0.0109216015661644,0.626230374109736
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,273,0.0114666757672749,0.618365805438343
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,283.3,0.010179254282053,0.653639732985321
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,293.7,0.0106250032920613,0.656276134184443
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,304,0.0111502595967606,0.648777412045594
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,314,0.00722706979029526,0.663034490787897
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,324,0.00541094195974881,0.663615171023616
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,334,0.00435376974843298,0.635674775048733
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,344.3,0.00383501592081934,0.6476103283569
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,354.7,0.00272179833707061,0.604063451076037
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,365,0.00257027963966691,0.555037712960793
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,375.3,0.00214432709150968,0.565497630202867
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,385.7,0.00208188419982817,0.523743006059291
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,396,0.00189907195042866,0.560461657075559
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,405.3,0.00250760753584683,0.440121755958652
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,414.7,0.0017215363526609,0.530614702225877
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,424,0.00143799523737463,0.486432758877385
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,434.3,0.00176554944664107,0.401794033720035
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,444.7,0.00148154473617404,0.433797284277302
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,455,0.00158037952657638,0.440242975360107
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,465,0.00217932274851095,0.283013485774112
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,475,0.00149858631951304,0.391073527835128
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,485,0.00153762377223219,0.388300431732071
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,495.3,0.00116739585041477,0.440819703905346
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,505.7,0.00112639696673925,0.400274829683226
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,516,0.00125096816936401,0.377485982914405
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,526,0.00218859660136082,0.385770560060433
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,536,0.00466875964137358,0.187063046695636
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,546,0.00700461897640151,0.331576579376852
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,556.3,0.00625348412991117,0.306642355217174
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,566.7,0.00776620032218861,0.290913671826818
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,577,0.00831748064059352,0.384232249915577
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,587.3,0.00948324196369272,0.402312736880582
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,597.7,0.0102948130431864,0.451765850587996
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,608,0.0113006747125176,0.422193988675994
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,618,0.0117540017639076,0.434588588307295
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,628,0.0122241899098704,0.45411629155477
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,638,0.0154699480228304,0.477382700845941
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,648.3,0.0168603998671455,0.443208959552457
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,658.7,0.0192623094535934,0.417436278117078
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,669,0.019978805957408,0.445683408395754
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,679,0.0102931264458991,0.495044452012528
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,689,0.00965346859721375,0.519999085271024
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,699,0.00750073765139066,0.456888056041765
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,709.3,0.0069984993058282,0.467153834327247
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,719.7,0.00669838001950568,0.4073590373629
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,730,0.00644931729118896,0.357351146714075
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,740.3,0.00549781677069154,0.391425419923535
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,750.7,0.00558537637694495,0.386676744781389
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,761,0.004938848533949,0.353518014011572
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,770.3,0.00550717234423422,0.265152066437762
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,779.7,0.00463079544459772,0.299114146223437
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,789,0.004294367162962,0.337304199436077
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,799.3,0.00401580854807095,0.341985350031186
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,809.7,0.00452997064038152,0.288123605172556
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,820,0.00419813951972151,0.282673089625171
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,830,0.00444531654173582,0.226138437768506
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,840,0.00472689708839,0.267383418263194
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,850,0.00416381682828084,0.249229910849187
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,860.3,0.00375618421393501,0.270189049165576
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,870.7,0.0035727047868719,0.235964140085686
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,881,0.00361456450306179,0.258378297374582
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,891,0.00625790890829281,0.110874647830533
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,901,0.00970551409501316,0.0479822995454491
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,911,0.00955748481612825,0.092125963244762
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,921.3,0.0118463751497929,0.143135225647743
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,931.7,0.0130645721202199,0.198368315955336
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,942,0.0132143771415442,0.23522544278298
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,952.3,0.0135767119579758,0.239080830082629
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,962.7,0.0173596377956545,0.19681667664098
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,973,0.0178441062502639,0.238889021244872
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,983,0.0183377157728988,0.260665859226977
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,993,0.0183174907158233,0.343539865250105
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1003,0.0195534570184417,0.298299248319698
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1013.3,0.0215620252716615,0.292005538482699
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1023.7,0.0214189974413016,0.330181582436773
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1034,0.0233640807549223,0.300787976093986
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1044,0.0166221154929543,0.37389943051564
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1054,0.0126669413601532,0.329221730616088
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1064,0.0118030991154942,0.312980710394573
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1074.3,0.0100280404631664,0.392465888986194
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1084.7,0.00982316596967815,0.274170915018335
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1095,0.00991495521539833,0.290059280355852
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1105.3,0.00816742462013591,0.280217058761289
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1115.7,0.00959912089338551,0.226349882636521
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1126,0.0095361603849897,0.229871576796749
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1135.3,0.00808038569639723,0.231469549665071
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1144.7,0.00748794311754986,0.230759695716478
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1154,0.00740799379269303,0.228420020304764
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1164.3,0.0074271763750286,0.248506461563606
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1174.7,0.00634550990747361,0.229370651651383
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1185,0.00739882130643706,0.189628822638749
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1195,0.0069870574037647,0.209592608498983
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1205,0.0064474697060829,0.217512918146577
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1215,0.00725374805468883,0.229430925017485
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1225.3,0.00754295925631228,0.171858362281914
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1235.7,0.00574889715518006,0.141982237831148
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1246,0.00702424964907615,0.154217893111888
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1256,0.0083841232437157,0.0980654095164127
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1266,0.0107407970995488,0.0112897726934619
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1276,0.0120411092407361,-0.0241241453579497
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1286.3,0.01307330680628,0.00939417092176553
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1296.7,0.0145940536986988,0.0809586411821671
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1307,0.0171299685824311,0.0191836567565696
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1317.3,0.0170163604681321,0.191604983483047
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1327.7,0.0178623023625105,0.131993019138085
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1338,0.0190014953391554,0.193363568146995
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1348,0.0202736993801124,0.17030387575948
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1358,0.0223454510624634,0.132569387214602
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1368,0.0216171173076058,0.239669808391602
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1378.3,0.0228860682974385,0.201956264175787
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1388.7,0.0232854740812187,0.263454032069053
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1399,0.0241858830071122,0.251517685491424
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1409,0.0197131239184224,0.190337469972137
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1419,0.0159731288214197,0.230775624938173
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1429,0.0153157734993191,0.18940930684551
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1439.3,0.0137016378960617,0.187755166764231
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1449.7,0.011673625165618,0.241889402071303
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1460,0.0115316006085763,0.206305072292248
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1470.3,0.0119855888847023,0.127627616541324
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1480.7,0.0110075634775375,0.190003143717134
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1491,0.01152373179545,0.156171021589574
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1500.3,0.0104693964140993,0.15663616036209
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1509.7,0.0110152324913277,0.131500472756802
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1519,0.00971564210086592,0.214435727267309
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1529.3,0.00969036134722748,0.21702774112034
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1539.7,0.00999339972890752,0.143219819312864
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1550,0.0103058624587542,0.160668855297841
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1560,0.00937221921579418,0.166914128494672
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1570,0.0108123334285731,0.132480168682657
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1580,0.00987996307049427,0.102765941254056
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1590.3,0.00949102406369882,0.114658069101429
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1600.7,0.00802142947413742,0.203974896636395
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1611,0.00950607547554052,0.105689609949897
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1621,0.0121111437229275,0.119011846719214
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1631,0.0123438716718963,-0.0525793807008641
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1641,0.0126797210955458,0.0284273541609911
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1651.3,0.0155806031612353,-0.0962162211860125
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1661.7,0.0179779337924943,-0.0424429774676618
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1672,0.0185074171888298,0.0313674640964867
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1682.3,0.0202890748623033,-0.00455837196690512
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1692.7,0.021350299701721,0.0435096782131811
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1703,0.0222630233334448,0.000369508794150764
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1713,0.0239073743807705,0.0765210094919634
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1723,0.0230474706588939,0.0827889154711909
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1733,0.0247091365607527,0.0316732775679259
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1743.3,0.0264813705382296,0.141608141498683
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1753.7,0.0270218392396143,0.121066468465203
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1764,0.0264944563751841,0.159547417088058
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1774,0.0213820462704064,0.11171196796478
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1784,0.0200266796453046,0.122980823823011
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1794,0.0154199467474779,0.163413180931807
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1804.3,0.016096718231085,0.100055105254364
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1814.7,0.0165205560077539,0.107797015397097
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1825,0.0145427238078904,0.162957638947016
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1835.3,0.0155598037729405,0.094061894585578
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1845.7,0.0142031709816545,0.148678609079079
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1856,0.0143473359294106,0.100495023858014
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1865.3,0.0122536926041958,0.146236155694603
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1874.7,0.0158546458322108,0.0662145357356365
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1884,0.0139516529418208,0.114087221401331
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1894.3,0.0132978817531075,0.105108609116619
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1904.7,0.0130209972227144,0.123087319080447
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1915,0.0132493186262067,0.0960637672041603
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1925,0.0117387692581389,0.155947372977963
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1935,0.013322755510138,0.0419657212097816
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1945,0.0132951159621811,0.0967169536332669
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1955.3,0.0112180459658292,0.102741533783294
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1965.7,0.0130937099578944,0.00504268402432373
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1976,0.0114558556502636,0.116275336607941
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1986,0.013099725217122,0.0324514376541272
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,1996,0.0153626671705425,-0.176301961113771
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2006,0.0170469878889627,-0.0709081100989355
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2016.3,0.0178645466049273,-0.101784561256226
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2026.7,0.0221113194980671,-0.170435647907954
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2037,0.0208901870132548,-0.100278681895988
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2047.3,0.0231563743235844,-0.0937863953621372
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2057.7,0.0232208707552411,-0.0495160008947142
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2068,0.0274277535660984,-0.130627253010689
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2078,0.0259947421990253,0.00237471734171824
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2088,0.0265002248551561,0.0528211093411394
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2098,0.029149684656123,-0.0552512454866543
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2108.3,0.0286069682924449,-0.00243564945521757
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2118.7,0.0285020930270699,0.0214368776715046
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2129,0.0288049104737524,0.0984344676979206
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2139,0.0227258161584266,0.106342928307857
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2149,0.0201270583984087,0.0895061155506421
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2159,0.0187668820388828,0.0965595026829774
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2169.3,0.0185674041421121,0.110046809959963
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2179.7,0.0196295412541926,0.0703992290699224
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2190,0.0187832221816326,0.0968492490193646
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2200.3,0.0190775869159757,0.0659206799654541
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2210.7,0.0175711045433485,0.0636131616090955
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2221,0.0174045010965428,0.0827946613254363
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2230.3,0.0167617338390045,0.0815038927267966
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2239.7,0.0146692472393992,0.139972547766687
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2249,0.0158451822512359,0.114687572280367
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2259.3,0.017565605422522,0.0562639622109756
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2269.7,0.0152094147418222,0.0467691580967163
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2280,0.0137557006790098,0.0604794737013127
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2290,0.0155602332126278,0.105160618500654
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2300,0.0151607655486394,0.0907781231124422
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2310,0.0178229957069055,0.0338730073165675
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2320.3,0.0141065057548488,0.0824866814185149
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2330.7,0.0154663764525641,0.0442551948284983
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2341,0.0139991119650753,0.0830010079025666
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2351,0.0173912920637098,-0.061199181634749
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2361,0.018751947958594,-0.0984502363980355
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2371,0.017633183876312,-0.215732523224896
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2381.3,0.0207671877200131,-0.198305482922638
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2391.7,0.0217700357415133,-0.213636125870864
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2402,0.0241591145438215,-0.158747756682879
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2412.3,0.0241858713226237,-0.143341266598276
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2422.7,0.0252084717021829,-0.141639602730725
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2433,0.0285138089878091,-0.10802973566135
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2443,0.0282735090862243,-0.0903120750806647
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2453,0.0264444060179606,-0.0610114519513281
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2463,0.0311573362685477,-0.0813438544309417
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2473.3,0.0302431379794355,-0.0858964348624878
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2483.7,0.0305829343670734,-0.0178503078462662
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2494,0.0325418599391441,-0.0742227681118401
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2504,0.0260259883918843,-0.0111495568334938
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2514,0.0215431269285285,0.133190825750227
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2524,0.0185665975978258,0.0926334413883575
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2534.3,0.0216687548927612,0.0038726336083299
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2544.7,0.0205326259882314,0.0100400569191577
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2555,0.0178698138394746,0.0852923414404033
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2565.3,0.0199553719693883,0.0224871630219784
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2575.7,0.0222298738480525,0.0413956322285367
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2586,0.0186588464321044,-0.0480967565790993
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2595.3,0.0194981519853184,0.0397902392245902
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2604.7,0.0201833115910447,0.0242730064912098
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2614,0.0215787619601405,0.0218168190297554
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2624.3,0.0198100942574058,0.00937205209409275
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2634.7,0.0178710482882967,0.0412223124472859
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2645,0.0215201019696209,0.00357632454292434
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2655,0.016351288221126,0.0315667019261628
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2665,0.0191920641607576,0.0310707710120688
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2675,0.0159829707802871,0.0311740262628722
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2685.3,0.0194896552473423,0.0252330047133364
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2695.7,0.0161037603997409,0.0755020439099734
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2706,0.0171946136802225,0.0421559173841642
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2716,0.0167720381118017,-0.0717459015739292
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2726,0.0196894900791919,-0.14215936378234
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2736,0.0213162578761726,-0.192560527826518
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2746.3,0.0246763664367149,-0.22090424665174
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2756.7,0.0247127059802367,-0.276088146389183
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2767,0.0232902827006019,-0.196759185205414
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2777.3,0.03029237066459,-0.274528840945172
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2787.7,0.027703280964823,-0.160778937452226
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2798,0.0268716852287299,-0.117351435361668
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2808,0.0292862715532526,-0.178938189710661
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2818,0.0277594459058078,-0.0697259609391059
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2828,0.0301219238732164,-0.116463404216731
