stream_BC,pump,analytical,apportionment,method,Time,MSE.overall,KGE.overall
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3040,0.00288759965821795,-1.33819909806854
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3050.3,0.00275854761738337,-1.33370101955352
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3060.7,0.00265485921333337,-1.31222175748687
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3071,0.00256435123744293,-1.29607628553991
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3081,0.002976129564183,-1.34037030951463
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3091,0.0037322705468213,-1.4248953548248
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3101,0.00449012785690327,-1.50772721265436
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3111.3,0.00524264403032902,-1.57038392304882
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3121.7,0.00593740865934213,-1.63022159754696
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3132,0.00655642995866338,-1.68165001785011
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3142.3,0.00709200022075593,-1.71441277015065
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3152.7,0.00769688982034908,-1.762352048615
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3163,0.00815927321982159,-1.79188413548363
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3173,0.00860187948582267,-1.82565706180788
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3183,0.00908369339171622,-1.85322002925112
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3193,0.0094374367259171,-1.86247647097424
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3203.3,0.00986659830408349,-1.89650594583238
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3213.7,0.0103018295118281,-1.93116399224578
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3224,0.0106056585304328,-1.94263865137071
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3234,0.00926946022852135,-1.95136005146046
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3244,0.00794485094987696,-1.88009655140355
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3254,0.00705110317037304,-1.81716094542675
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3264.3,0.00634315129223568,-1.74244299692355
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3274.7,0.00584428039974271,-1.73359057009762
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3285,0.00538440469957741,-1.68390238899919
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3295.3,0.0050100227329901,-1.64637786210953
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3305.7,0.00469057489568636,-1.62339000355951
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3316,0.00443681448160727,-1.60301291635807
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3325.3,0.00421709174787451,-1.5808808633686
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3334.7,0.00400711625705907,-1.55587073632142
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3344,0.00383689489065459,-1.54729117814142
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3354.3,0.00366055599206942,-1.5130321070928
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3364.7,0.00349266618360483,-1.50564463935346
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3375,0.00335709187832409,-1.49816285825403
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3385,0.00322381631863562,-1.47925236843997
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3395,0.00310199846530301,-1.46463466650299
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3405,0.00298063681919249,-1.45804457996535
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3415.3,0.0028767863152586,-1.46256267251195
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3425.7,0.00277319871168933,-1.44158318930122
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3436,0.00268131005675966,-1.43870098202111
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3446,0.00311059342020184,-1.48457436151243
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3456,0.00386526968392424,-1.56369065141911
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3466,0.00460727701610909,-1.64768141193072
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3476.3,0.00536129688076227,-1.7182843626603
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3486.7,0.00604905595095166,-1.7738063134689
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3497,0.0067008871403162,-1.8247811426059
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3507.3,0.00729046022586476,-1.87401507253594
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3517.7,0.00788160438851025,-1.9251343006421
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3528,0.00831826982953505,-1.95824746075492
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3538,0.00878682722880194,-1.99472618069917
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3548,0.00928136708968828,-2.02612426261533
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3558,0.00963164006134706,-2.03467197654828
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3568.3,0.0100572935057992,-2.06892200982785
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3578.7,0.0104172589728979,-2.08206894014016
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3589,0.0107729595149003,-2.10228098331696
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3599,0.00941616287517546,-2.12513092477795
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3609,0.00803975508259205,-2.04363609254726
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3619,0.00713640215210457,-1.9882565748921
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3629.3,0.00644332395337898,-1.90419402181424
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3639.7,0.00590669516263114,-1.87951439891774
RIV,Intermittent,hunt,AdjacentOnly,Qf.WebSq,3650,0.00547439305113581,-1.82412304379291
SFR,Intermittent,hunt,LocalArea,Qf.Web,161,0.000425693112299322,0.0485568922349716
SFR,Intermittent,hunt,LocalArea,Qf.Web,171,0.00182278540607051,-0.08791474431288
SFR,Intermittent,hunt,LocalArea,Qf.Web,181,0.0018423520456547,0.0543617662591452
SFR,Intermittent,hunt,LocalArea,Qf.Web,191.3,0.00205390863926028,0.195519021860659
SFR,Intermittent,hunt,LocalArea,Qf.Web,201.7,0.00199991134036998,0.330774690791929
SFR,Intermittent,hunt,LocalArea,Qf.Web,212,0.00245626625775543,0.416961450386858
SFR,Intermittent,hunt,LocalArea,Qf.Web,222.3,0.00230222694538535,0.366914012712233
SFR,Intermittent,hunt,LocalArea,Qf.Web,232.7,0.00236125645500754,0.391929851544094
SFR,Intermittent,hunt,LocalArea,Qf.Web,243,0.00248307285695356,0.408835981586507
SFR,Intermittent,hunt,LocalArea,Qf.Web,253,0.00247938794842739,0.403281352205411
SFR,Intermittent,hunt,LocalArea,Qf.Web,263,0.00276052715294933,0.417476043423542
SFR,Intermittent,hunt,LocalArea,Qf.Web,273,0.00306942446661698,0.367491683527511
SFR,Intermittent,hunt,LocalArea,Qf.Web,283.3,0.00346917290477544,0.359833545558174
SFR,Intermittent,hunt,LocalArea,Qf.Web,293.7,0.00342411912903757,0.35186687627171
SFR,Intermittent,hunt,LocalArea,Qf.Web,304,0.0032719980723658,0.358016046932153
SFR,Intermittent,hunt,LocalArea,Qf.Web,314,0.00218961705580638,0.370133416436778
SFR,Intermittent,hunt,LocalArea,Qf.Web,324,0.00225074051653759,0.258040232746091
SFR,Intermittent,hunt,LocalArea,Qf.Web,334,0.00175124194699246,0.240117406274403
SFR,Intermittent,hunt,LocalArea,Qf.Web,344.3,0.00151604560232961,0.202930939959348
SFR,Intermittent,hunt,LocalArea,Qf.Web,354.7,0.00130859668300364,0.194626478593332
SFR,Intermittent,hunt,LocalArea,Qf.Web,365,0.0010659226180529,0.162854798674589
SFR,Intermittent,hunt,LocalArea,Qf.Web,375.3,0.0010468471604289,0.138624527379335
SFR,Intermittent,hunt,LocalArea,Qf.Web,385.7,0.000773147012282205,0.159351618998419
SFR,Intermittent,hunt,LocalArea,Qf.Web,396,0.000775228446935681,0.155024493948207
SFR,Intermittent,hunt,LocalArea,Qf.Web,405.3,0.00055090191764833,0.150377516123724
SFR,Intermittent,hunt,LocalArea,Qf.Web,414.7,0.000676546716820759,0.11208392554818
SFR,Intermittent,hunt,LocalArea,Qf.Web,424,0.000555726730137864,0.141522195415991
SFR,Intermittent,hunt,LocalArea,Qf.Web,434.3,0.00049386634187304,0.111487756179988
SFR,Intermittent,hunt,LocalArea,Qf.Web,444.7,0.000460094430359017,0.0953675879482421
SFR,Intermittent,hunt,LocalArea,Qf.Web,455,0.00043723671111002,0.0903889730898438
SFR,Intermittent,hunt,LocalArea,Qf.Web,465,0.000411853823491783,0.0434783410160394
SFR,Intermittent,hunt,LocalArea,Qf.Web,475,0.00038678718136849,0.0641350548756721
SFR,Intermittent,hunt,LocalArea,Qf.Web,485,0.000352117213780878,0.0888182005483714
SFR,Intermittent,hunt,LocalArea,Qf.Web,495.3,0.000297418244610601,0.0907534500687441
SFR,Intermittent,hunt,LocalArea,Qf.Web,505.7,0.000301601028444185,0.0768101868718969
SFR,Intermittent,hunt,LocalArea,Qf.Web,516,0.000295551644027058,0.0460213749670662
SFR,Intermittent,hunt,LocalArea,Qf.Web,526,0.000549053113181203,0.0929988618677545
SFR,Intermittent,hunt,LocalArea,Qf.Web,536,0.00068929770431143,0.144763749914803
SFR,Intermittent,hunt,LocalArea,Qf.Web,546,0.00109127651148214,0.113972994115297
SFR,Intermittent,hunt,LocalArea,Qf.Web,556.3,0.00119359328788204,0.149146571155604
SFR,Intermittent,hunt,LocalArea,Qf.Web,566.7,0.00145534703712493,0.149017000951169
SFR,Intermittent,hunt,LocalArea,Qf.Web,577,0.00168853885714855,0.172756062142986
SFR,Intermittent,hunt,LocalArea,Qf.Web,587.3,0.00198092642392787,0.156703897373542
SFR,Intermittent,hunt,LocalArea,Qf.Web,597.7,0.0020875795585241,0.17723530229462
SFR,Intermittent,hunt,LocalArea,Qf.Web,608,0.0021910455889278,0.164475565013594
SFR,Intermittent,hunt,LocalArea,Qf.Web,618,0.00230190510719764,0.188759974709363
SFR,Intermittent,hunt,LocalArea,Qf.Web,628,0.00244946322689982,0.177303656660215
SFR,Intermittent,hunt,LocalArea,Qf.Web,638,0.00293522057832094,0.141900624142508
SFR,Intermittent,hunt,LocalArea,Qf.Web,648.3,0.00280737112262637,0.154769610619626
SFR,Intermittent,hunt,LocalArea,Qf.Web,658.7,0.00299194881001181,0.146505597381596
SFR,Intermittent,hunt,LocalArea,Qf.Web,669,0.00297162975716562,0.15209366321798
SFR,Intermittent,hunt,LocalArea,Qf.Web,679,0.00229358531105169,0.146250226688644
SFR,Intermittent,hunt,LocalArea,Qf.Web,689,0.0020470273651543,0.11405572363056
SFR,Intermittent,hunt,LocalArea,Qf.Web,699,0.00174087813108953,0.0990638893950295
SFR,Intermittent,hunt,LocalArea,Qf.Web,709.3,0.001602736935192,0.0747042882808497
SFR,Intermittent,hunt,LocalArea,Qf.Web,719.7,0.00132519418410981,0.0745916074341515
SFR,Intermittent,hunt,LocalArea,Qf.Web,730,0.00116492778648481,0.0583180478376863
SFR,Intermittent,hunt,LocalArea,Qf.Web,740.3,0.00102126824790468,0.0673019636338525
SFR,Intermittent,hunt,LocalArea,Qf.Web,750.7,0.00106423853389685,0.0312997400071841
SFR,Intermittent,hunt,LocalArea,Qf.Web,761,0.000976388309518057,0.0344952385920738
SFR,Intermittent,hunt,LocalArea,Qf.Web,770.3,0.000894786726121595,0.0231489791939515
SFR,Intermittent,hunt,LocalArea,Qf.Web,779.7,0.000740315942869095,0.0492134651987821
SFR,Intermittent,hunt,LocalArea,Qf.Web,789,0.000783147148292727,0.0219678831962288
SFR,Intermittent,hunt,LocalArea,Qf.Web,799.3,0.000639189875343694,0.0297285969760438
SFR,Intermittent,hunt,LocalArea,Qf.Web,809.7,0.000659041083293426,0.0153711369886105
SFR,Intermittent,hunt,LocalArea,Qf.Web,820,0.000584409418730757,0.014042473551429
SFR,Intermittent,hunt,LocalArea,Qf.Web,830,0.000552281849190288,0.0118831631925528
SFR,Intermittent,hunt,LocalArea,Qf.Web,840,0.000597592102900173,-0.0194229864337787
SFR,Intermittent,hunt,LocalArea,Qf.Web,850,0.000510622513972819,-0.00537366612937018
SFR,Intermittent,hunt,LocalArea,Qf.Web,860.3,0.000452965346487589,0.000428979884045
SFR,Intermittent,hunt,LocalArea,Qf.Web,870.7,0.000454427656448789,-0.000859953415786485
SFR,Intermittent,hunt,LocalArea,Qf.Web,881,0.000471440216276471,-0.0170206421243602
SFR,Intermittent,hunt,LocalArea,Qf.Web,891,0.000717114020229085,-0.0155463830687275
SFR,Intermittent,hunt,LocalArea,Qf.Web,901,0.000965679729976053,-0.00132850927396255
SFR,Intermittent,hunt,LocalArea,Qf.Web,911,0.00104746503977047,0.0386116850328223
SFR,Intermittent,hunt,LocalArea,Qf.Web,921.3,0.00133641920291164,0.0486305958325307
SFR,Intermittent,hunt,LocalArea,Qf.Web,931.7,0.0014834171300829,0.0612433695961633
SFR,Intermittent,hunt,LocalArea,Qf.Web,942,0.00179733182750702,0.05743778179005
SFR,Intermittent,hunt,LocalArea,Qf.Web,952.3,0.00199905306988482,0.0521129619957036
SFR,Intermittent,hunt,LocalArea,Qf.Web,962.7,0.00187480763961457,0.0700449795034986
SFR,Intermittent,hunt,LocalArea,Qf.Web,973,0.00202879896298168,0.082820704962732
SFR,Intermittent,hunt,LocalArea,Qf.Web,983,0.00220591064880386,0.0837212786333797
SFR,Intermittent,hunt,LocalArea,Qf.Web,993,0.00248125244610269,0.059790268944208
SFR,Intermittent,hunt,LocalArea,Qf.Web,1003,0.00239905136075871,0.0824131232851928
SFR,Intermittent,hunt,LocalArea,Qf.Web,1013.3,0.00239007108301884,0.0739900667914972
SFR,Intermittent,hunt,LocalArea,Qf.Web,1023.7,0.00253608175122415,0.0738441942800788
SFR,Intermittent,hunt,LocalArea,Qf.Web,1034,0.00255564691004841,0.0754668432998975
SFR,Intermittent,hunt,LocalArea,Qf.Web,1044,0.00196292385449858,0.088868737149013
SFR,Intermittent,hunt,LocalArea,Qf.Web,1054,0.00172258402414921,0.0751700409581139
SFR,Intermittent,hunt,LocalArea,Qf.Web,1064,0.00147858456149379,0.0583191160548251
SFR,Intermittent,hunt,LocalArea,Qf.Web,1074.3,0.00144101169890713,0.0506873000015813
SFR,Intermittent,hunt,LocalArea,Qf.Web,1084.7,0.00123027640467829,0.0391824043102534
SFR,Intermittent,hunt,LocalArea,Qf.Web,1095,0.0011449401913222,0.0364966401279651
SFR,Intermittent,hunt,LocalArea,Qf.Web,1105.3,0.000980902615708771,0.0381614340846254
SFR,Intermittent,hunt,LocalArea,Qf.Web,1115.7,0.000979318863915503,0.0177443865896136
SFR,Intermittent,hunt,LocalArea,Qf.Web,1126,0.000920772966497853,0.0214293061671219
SFR,Intermittent,hunt,LocalArea,Qf.Web,1135.3,0.000856135084706497,0.0123370474390104
SFR,Intermittent,hunt,LocalArea,Qf.Web,1144.7,0.000770618411795002,0.0118315895580299
SFR,Intermittent,hunt,LocalArea,Qf.Web,1154,0.000752785467506314,-0.0106473606442079
SFR,Intermittent,hunt,LocalArea,Qf.Web,1164.3,0.00075324268005497,-0.0132636975952838
SFR,Intermittent,hunt,LocalArea,Qf.Web,1174.7,0.000688152090943472,-0.00550385838639111
SFR,Intermittent,hunt,LocalArea,Qf.Web,1185,0.000670336496568083,-0.0394019156272005
SFR,Intermittent,hunt,LocalArea,Qf.Web,1195,0.000613036072335002,-0.0138736886309638
SFR,Intermittent,hunt,LocalArea,Qf.Web,1205,0.000580165239046452,-0.0236731634959657
SFR,Intermittent,hunt,LocalArea,Qf.Web,1215,0.000549351161469527,-0.0282609353530483
SFR,Intermittent,hunt,LocalArea,Qf.Web,1225.3,0.000576994221092738,-0.0402576517420716
SFR,Intermittent,hunt,LocalArea,Qf.Web,1235.7,0.000527089385697239,-0.0520258965790454
SFR,Intermittent,hunt,LocalArea,Qf.Web,1246,0.000518128165737492,-0.0471378586922979
SFR,Intermittent,hunt,LocalArea,Qf.Web,1256,0.00064879034365491,-0.0240829461535816
SFR,Intermittent,hunt,LocalArea,Qf.Web,1266,0.000866276505506585,-0.0220849057221695
SFR,Intermittent,hunt,LocalArea,Qf.Web,1276,0.000949422593100398,-0.00197108783114652
SFR,Intermittent,hunt,LocalArea,Qf.Web,1286.3,0.00112570850600555,0.01399117219724
SFR,Intermittent,hunt,LocalArea,Qf.Web,1296.7,0.00132559175806986,0.00934117878358398
SFR,Intermittent,hunt,LocalArea,Qf.Web,1307,0.0012314016535716,0.0434454733876694
SFR,Intermittent,hunt,LocalArea,Qf.Web,1317.3,0.00153117439935109,0.0323674413337891
SFR,Intermittent,hunt,LocalArea,Qf.Web,1327.7,0.00159736480736352,0.0468962732743939
SFR,Intermittent,hunt,LocalArea,Qf.Web,1338,0.00171751384495218,0.0656924342640002
SFR,Intermittent,hunt,LocalArea,Qf.Web,1348,0.00179096999844219,0.046131732513505
SFR,Intermittent,hunt,LocalArea,Qf.Web,1358,0.00189432163118995,0.0466062899256953
SFR,Intermittent,hunt,LocalArea,Qf.Web,1368,0.00208049270180869,0.0443045434169415
SFR,Intermittent,hunt,LocalArea,Qf.Web,1378.3,0.00199886381444991,0.0662067207882071
SFR,Intermittent,hunt,LocalArea,Qf.Web,1388.7,0.00223045203972796,0.0529635901977364
SFR,Intermittent,hunt,LocalArea,Qf.Web,1399,0.00228738584632766,0.0596818840484328
SFR,Intermittent,hunt,LocalArea,Qf.Web,1409,0.00178418576039714,0.0508212142840795
SFR,Intermittent,hunt,LocalArea,Qf.Web,1419,0.00153815463901763,0.0458823884750171
SFR,Intermittent,hunt,LocalArea,Qf.Web,1429,0.00142534472709041,0.0196807084949876
SFR,Intermittent,hunt,LocalArea,Qf.Web,1439.3,0.00130841185801096,0.0227529565484608
SFR,Intermittent,hunt,LocalArea,Qf.Web,1449.7,0.00124757008598566,0.00966444537433031
SFR,Intermittent,hunt,LocalArea,Qf.Web,1460,0.00108169168454724,0.00602337389813179
SFR,Intermittent,hunt,LocalArea,Qf.Web,1470.3,0.00102915183548661,-0.00889707398532735
SFR,Intermittent,hunt,LocalArea,Qf.Web,1480.7,0.00101326262506726,-0.0109271920507996
SFR,Intermittent,hunt,LocalArea,Qf.Web,1491,0.00097873123261972,-0.0256677604792115
SFR,Intermittent,hunt,LocalArea,Qf.Web,1500.3,0.000854122173492078,-0.014151864686061
SFR,Intermittent,hunt,LocalArea,Qf.Web,1509.7,0.000843452169570447,-0.0216270856697287
SFR,Intermittent,hunt,LocalArea,Qf.Web,1519,0.000799674574649512,-0.0222652778122614
SFR,Intermittent,hunt,LocalArea,Qf.Web,1529.3,0.000751700138187402,-0.024200115326471
SFR,Intermittent,hunt,LocalArea,Qf.Web,1539.7,0.000718984287373332,-0.0394358158195141
SFR,Intermittent,hunt,LocalArea,Qf.Web,1550,0.000677880434216461,-0.030183525319565
SFR,Intermittent,hunt,LocalArea,Qf.Web,1560,0.000641576071113247,-0.0454100500986485
SFR,Intermittent,hunt,LocalArea,Qf.Web,1570,0.000648214820868165,-0.045887185916998
SFR,Intermittent,hunt,LocalArea,Qf.Web,1580,0.000563691969889189,-0.0400654096891639
SFR,Intermittent,hunt,LocalArea,Qf.Web,1590.3,0.000636168080542704,-0.0583318617554762
SFR,Intermittent,hunt,LocalArea,Qf.Web,1600.7,0.000587422202960467,-0.0518264043086558
SFR,Intermittent,hunt,LocalArea,Qf.Web,1611,0.000543115617484659,-0.0585750390752378
SFR,Intermittent,hunt,LocalArea,Qf.Web,1621,0.000781319091798789,-0.0463367194518203
SFR,Intermittent,hunt,LocalArea,Qf.Web,1631,0.000853494018216139,-0.0327571399688871
SFR,Intermittent,hunt,LocalArea,Qf.Web,1641,0.00100499032713557,-0.0301105511591815
SFR,Intermittent,hunt,LocalArea,Qf.Web,1651.3,0.00113813815015158,-0.0168113016295326
SFR,Intermittent,hunt,LocalArea,Qf.Web,1661.7,0.00129264980735145,-0.019645057820697
SFR,Intermittent,hunt,LocalArea,Qf.Web,1672,0.00133537639529675,-0.0031032620985052
SFR,Intermittent,hunt,LocalArea,Qf.Web,1682.3,0.00133786695903491,0.0103998752473329
SFR,Intermittent,hunt,LocalArea,Qf.Web,1692.7,0.00152611717988967,0.00394643199460931
SFR,Intermittent,hunt,LocalArea,Qf.Web,1703,0.0016025891456829,0.00549784771334072
SFR,Intermittent,hunt,LocalArea,Qf.Web,1713,0.0017401391340527,0.00641281679358274
SFR,Intermittent,hunt,LocalArea,Qf.Web,1723,0.00187820290132902,0.0152772652226223
SFR,Intermittent,hunt,LocalArea,Qf.Web,1733,0.0019186625862978,0.0159962938169943
SFR,Intermittent,hunt,LocalArea,Qf.Web,1743.3,0.00207310995710129,0.00996451344552818
SFR,Intermittent,hunt,LocalArea,Qf.Web,1753.7,0.00211096061499933,0.0115498145918396
SFR,Intermittent,hunt,LocalArea,Qf.Web,1764,0.00219517851143004,0.0159885364196934
SFR,Intermittent,hunt,LocalArea,Qf.Web,1774,0.00167967376066641,0.0264936836601727
SFR,Intermittent,hunt,LocalArea,Qf.Web,1784,0.00148266647819373,0.00874036846981097
SFR,Intermittent,hunt,LocalArea,Qf.Web,1794,0.00141443651781588,0.00301269953835548
SFR,Intermittent,hunt,LocalArea,Qf.Web,1804.3,0.00129233851542115,-0.00834670473049637
SFR,Intermittent,hunt,LocalArea,Qf.Web,1814.7,0.00116040356335213,-0.01417175370434
SFR,Intermittent,hunt,LocalArea,Qf.Web,1825,0.00112256017893292,-0.019374349814091
SFR,Intermittent,hunt,LocalArea,Qf.Web,1835.3,0.000988679317607806,-0.0137760124920678
SFR,Intermittent,hunt,LocalArea,Qf.Web,1845.7,0.00105949673279378,-0.0402516265458803
SFR,Intermittent,hunt,LocalArea,Qf.Web,1856,0.000903321418768079,-0.0293450398044657
SFR,Intermittent,hunt,LocalArea,Qf.Web,1865.3,0.00090025264823122,-0.0412008162596598
SFR,Intermittent,hunt,LocalArea,Qf.Web,1874.7,0.000823531520418352,-0.0424598122484581
SFR,Intermittent,hunt,LocalArea,Qf.Web,1884,0.000754290202953054,-0.0287569099471756
SFR,Intermittent,hunt,LocalArea,Qf.Web,1894.3,0.000770935035019008,-0.0510281837909421
SFR,Intermittent,hunt,LocalArea,Qf.Web,1904.7,0.000764155994117011,-0.0492721720868159
SFR,Intermittent,hunt,LocalArea,Qf.Web,1915,0.000674180669694353,-0.0442978638121874
SFR,Intermittent,hunt,LocalArea,Qf.Web,1925,0.000672147328017693,-0.0580612921707504
SFR,Intermittent,hunt,LocalArea,Qf.Web,1935,0.000634785205764955,-0.0554242307038635
SFR,Intermittent,hunt,LocalArea,Qf.Web,1945,0.000660592504043308,-0.0645516273062474
SFR,Intermittent,hunt,LocalArea,Qf.Web,1955.3,0.000576564900538884,-0.0540750550367739
SFR,Intermittent,hunt,LocalArea,Qf.Web,1965.7,0.00060900866064356,-0.0819538630552075
SFR,Intermittent,hunt,LocalArea,Qf.Web,1976,0.000573381201627204,-0.0597272271461069
SFR,Intermittent,hunt,LocalArea,Qf.Web,1986,0.00069588811609953,-0.0587427547660921
SFR,Intermittent,hunt,LocalArea,Qf.Web,1996,0.000926907016738053,-0.0654315457535053
SFR,Intermittent,hunt,LocalArea,Qf.Web,2006,0.00103360037531804,-0.0706954713287229
SFR,Intermittent,hunt,LocalArea,Qf.Web,2016.3,0.00105738692418859,-0.0443384943848151
SFR,Intermittent,hunt,LocalArea,Qf.Web,2026.7,0.00116115479684177,-0.0467277434970286
SFR,Intermittent,hunt,LocalArea,Qf.Web,2037,0.0011453814645425,-0.0176320552452442
SFR,Intermittent,hunt,LocalArea,Qf.Web,2047.3,0.00145697150683293,-0.037067183107079
SFR,Intermittent,hunt,LocalArea,Qf.Web,2057.7,0.00138585314562747,-0.0117527545146714
SFR,Intermittent,hunt,LocalArea,Qf.Web,2068,0.00165442437999066,-0.0416054527622047
SFR,Intermittent,hunt,LocalArea,Qf.Web,2078,0.00164868698316826,-0.0109484068708003
SFR,Intermittent,hunt,LocalArea,Qf.Web,2088,0.00169682690328383,0.00158847990299116
SFR,Intermittent,hunt,LocalArea,Qf.Web,2098,0.00178758553476801,-0.0241526901192326
SFR,Intermittent,hunt,LocalArea,Qf.Web,2108.3,0.00187063967551773,-0.0045883534449993
SFR,Intermittent,hunt,LocalArea,Qf.Web,2118.7,0.00180844396588599,-0.00749289430835498
SFR,Intermittent,hunt,LocalArea,Qf.Web,2129,0.00201503499558228,-0.00216575785013307
SFR,Intermittent,hunt,LocalArea,Qf.Web,2139,0.00166596644628414,0.000464599711769487
SFR,Intermittent,hunt,LocalArea,Qf.Web,2149,0.00139507372903204,0.000686371805022179
SFR,Intermittent,hunt,LocalArea,Qf.Web,2159,0.00132594951958937,-0.0144632861826683
SFR,Intermittent,hunt,LocalArea,Qf.Web,2169.3,0.00127430813520036,-0.0236691120558554
SFR,Intermittent,hunt,LocalArea,Qf.Web,2179.7,0.00115431129168671,-0.0270821224507312
SFR,Intermittent,hunt,LocalArea,Qf.Web,2190,0.00100891264775572,-0.0259199042735205
SFR,Intermittent,hunt,LocalArea,Qf.Web,2200.3,0.00100577907940592,-0.0374567122562814
SFR,Intermittent,hunt,LocalArea,Qf.Web,2210.7,0.000916115767691574,-0.0372378398186879
SFR,Intermittent,hunt,LocalArea,Qf.Web,2221,0.000898142146573219,-0.044251930817865
SFR,Intermittent,hunt,LocalArea,Qf.Web,2230.3,0.000871310185502162,-0.0541828300324236
SFR,Intermittent,hunt,LocalArea,Qf.Web,2239.7,0.000820304736302705,-0.0447642086976658
SFR,Intermittent,hunt,LocalArea,Qf.Web,2249,0.000770053926141151,-0.0441881776798509
SFR,Intermittent,hunt,LocalArea,Qf.Web,2259.3,0.000741723950669517,-0.0516103074635164
SFR,Intermittent,hunt,LocalArea,Qf.Web,2269.7,0.000653305451936734,-0.0460985310157929
SFR,Intermittent,hunt,LocalArea,Qf.Web,2280,0.000605661722265246,-0.0419108419220391
SFR,Intermittent,hunt,LocalArea,Qf.Web,2290,0.000676988786962146,-0.0671744316268017
SFR,Intermittent,hunt,LocalArea,Qf.Web,2300,0.000635567233758168,-0.0573509305619788
SFR,Intermittent,hunt,LocalArea,Qf.Web,2310,0.000627601319897225,-0.0686175847263892
SFR,Intermittent,hunt,LocalArea,Qf.Web,2320.3,0.000575940791013756,-0.0715817835249972
SFR,Intermittent,hunt,LocalArea,Qf.Web,2330.7,0.000545646719787562,-0.0650223378286574
SFR,Intermittent,hunt,LocalArea,Qf.Web,2341,0.000585970757728176,-0.0702872450475136
SFR,Intermittent,hunt,LocalArea,Qf.Web,2351,0.000637509683203065,-0.06173488588409
SFR,Intermittent,hunt,LocalArea,Qf.Web,2361,0.000794508040699804,-0.0569847683241758
SFR,Intermittent,hunt,LocalArea,Qf.Web,2371,0.000845502218962351,-0.0435448707787196
